Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
7,1,1,5,22,8200,8171,29,2637,4.04144144058228,16.0056762695313
7,1,1,5,23,8653,8623,30,2630,4.03071308135986,13.1078195571899
7,1,1,5,24,9071,9043,28,2632,4.03377819061279,13.9915409088135
7,1,1,5,25,9579,9546,33,2630,4.03071308135986,19.1537837982178
7,1,1,5,26,10012,9978,33,2633,4.03531074523926,12.5733737945557
7,1,1,5,27,10693,10662,31,2636,4.03990888595581,15.9848127365112
7,1,1,5,28,11191,11155,36,2630,4.03071308135986,17.5197105407715
7,1,1,5,29,11481,11444,37,2633,4.03531074523926,13.4999904632568
7,1,1,5,30,11738,11703,34,2630,4.03071308135986,15.2995748519897
7,1,1,5,1,313,312,1,2643,4.05063676834106,16.0474338531494
7,1,1,5,2,651,649,2,2644,4.05216932296753,13.5996179580688
7,1,1,5,3,975,971,3,2645,4.05370187759399,13.5996341705322
7,1,1,5,4,1318,1313,4,2647,4.05676698684692,21.6371879577637
7,1,1,5,5,1654,1648,5,2649,4.05983257293701,12.9869985580444
7,1,1,5,6,1986,1975,10,2649,4.05983257293701,15.5765905380249
7,1,1,5,7,2350,2342,8,2648,4.05829954147339,15.2873468399048
7,1,1,5,8,2678,2669,9,2645,4.05370187759399,17.8377380371094
7,1,1,5,9,3056,3046,10,2648,4.05829954147339,10.7517042160034
7,1,1,5,10,3546,3534,11,2648,4.05829954147339,9.60404109954834
7,1,1,5,11,3878,3865,12,2648,4.05829954147339,10.4150857925415
7,1,1,5,12,4261,4248,13,2649,4.05983257293701,18.1048965454102
7,1,1,5,13,4615,4600,14,2650,4.06136512756348,11.4274520874023
7,1,1,5,14,5131,5115,15,2650,4.06136512756348,9.37098598480225
7,1,1,5,15,5402,5385,17,2643,4.05063676834106,13.5331602096558
7,1,1,5,16,5797,5778,19,2645,4.05370187759399,10.1606168746948
7,1,1,5,17,6308,6288,19,2647,4.05676698684692,10.7303810119629
7,1,1,5,18,6719,6698,21,2644,4.05216932296753,17.275390625
7,1,1,5,19,7055,7033,21,2649,4.05983257293701,15.3722314834595
7,1,1,5,20,7467,7442,24,2646,4.05523443222046,15.0383176803589
7,1,1,5,21,7827,7799,28,2646,4.05523443222046,10.2973737716675
7,1,1,5,22,8375,8346,29,2646,4.05523443222046,9.01775074005127
7,1,1,5,23,8810,8780,29,2648,4.05829954147339,12.3072147369385
7,1,1,5,24,9237,9209,28,2643,4.05063676834106,16.1614055633545
7,1,1,5,25,9675,9644,30,2646,4.05523443222046,11.4643964767456
7,1,1,5,26,10165,10132,33,2646,4.05523443222046,15.6023206710815
7,1,1,5,27,10595,10564,31,2643,4.05063676834106,9.95696544647217
7,1,1,5,28,11128,11094,33,2643,4.05063676834106,10.5318460464478
7,1,1,5,29,11545,11510,34,2646,4.05523443222046,14.9445056915283
7,1,1,5,30,11963,11924,39,2644,4.05216932296753,19.2295722961426
9,1,2,6,1,389,388,1,2651,4.06289768218994,18.0829410552979
9,1,2,6,2,777,774,3,2651,4.06289768218994,17.398307800293
9,1,2,6,3,1168,1164,4,2649,4.05983257293701,13.9986085891724
9,1,2,6,4,1594,1588,5,2652,4.06443023681641,15.4734220504761
9,1,2,6,5,1999,1992,7,2652,4.06443023681641,16.528377532959
9,1,2,6,6,2486,2474,11,2650,4.06136512756348,6.66753053665161
9,1,2,6,7,2904,2893,10,2647,4.05676698684692,8.29864978790283
9,1,2,6,8,3380,3368,11,2651,4.06289768218994,9.99925994873047
9,1,2,6,9,3819,3806,13,2650,4.06136512756348,13.5377969741821
9,1,2,6,10,4197,4182,14,2649,4.05983257293701,14.6619338989258
9,1,2,6,11,4644,4628,16,2647,4.05676698684692,12.4916219711304
9,1,2,6,12,5171,5153,17,2649,4.05983257293701,14.677942276001
9,1,2,6,13,5494,5475,19,2650,4.06136512756348,13.0244169235229
9,1,2,6,14,5975,5954,21,2650,4.06136512756348,16.8369026184082
9,1,2,6,15,6569,6542,26,2647,4.05676698684692,9.09784317016602
9,1,2,6,16,7126,7101,24,2651,4.06289768218994,18.9677200317383
9,1,2,6,17,7641,7611,30,2648,4.05829954147339,9.01775550842285
9,1,2,6,18,8092,8060,31,2647,4.05676698684692,16.0721950531006
9,1,2,6,19,8597,8566,31,2647,4.05676698684692,9.94527244567871
9,1,2,6,20,9201,9168,33,2647,4.05676698684692,8.51446437835693
9,1,2,6,21,9646,9611,34,2650,4.06136512756348,11.0739831924438
9,1,2,6,22,10168,10134,34,2656,4.07056045532227,10.2561521530151
9,1,2,6,23,10710,10671,38,2648,4.05829954147339,8.54834461212158
9,1,2,6,24,11257,11213,43,2648,4.05829954147339,9.68728542327881
9,1,2,6,25,11806,11760,46,2648,4.05829954147339,7.1084303855896
9,1,2,6,26,12305,12262,42,2652,4.06443023681641,9.19446849822998
9,1,2,6,27,12942,12896,45,2649,4.05983257293701,7.82890605926514
9,1,2,6,28,13550,13501,48,2649,4.05983257293701,11.1261606216431
9,1,2,6,29,14063,14013,50,2647,4.05676698684692,8.44428443908691
9,1,2,6,30,14627,14575,51,2649,4.05983257293701,10.9070177078247
9,1,2,6,1,390,389,1,2657,4.07209300994873,15.0167999267578
9,1,2,6,2,794,791,2,2657,4.07209300994873,16.7746715545654
9,1,2,6,3,1177,1172,4,2659,4.07515811920166,14.0145168304443
9,1,2,6,4,1597,1591,5,2660,4.07669067382813,13.9920339584351
9,1,2,6,5,2014,2006,7,2660,4.07669067382813,15.0136289596558
9,1,2,6,6,2443,2434,8,2660,4.07669067382813,8.87626171112061
9,1,2,6,7,2936,2926,10,2657,4.07209300994873,6.77293157577515
9,1,2,6,8,3377,3365,11,2660,4.07669067382813,8.25320911407471
9,1,2,6,9,3789,3776,13,2659,4.07515811920166,15.9641008377075
9,1,2,6,10,4135,4120,15,2656,4.07056045532227,14.0753507614136
9,1,2,6,11,4612,4595,16,2656,4.07056045532227,15.5692892074585
9,1,2,6,12,5189,5171,17,2658,4.0736255645752,8.08730792999268
9,1,2,6,13,5697,5677,20,2659,4.07515811920166,10.8727188110352
9,1,2,6,14,6160,6140,20,2659,4.07515811920166,11.4743013381958
9,1,2,6,15,6585,6562,22,2655,4.0690279006958,14.4963903427124
9,1,2,6,16,7031,7007,24,2659,4.07515811920166,10.2720146179199
9,1,2,6,17,7512,7483,29,2656,4.07056045532227,12.5389766693115
9,1,2,6,18,7899,7871,27,2656,4.07056045532227,13.0812969207764
9,1,2,6,19,8403,8375,28,2656,4.07056045532227,13.4450416564941
9,1,2,6,20,8903,8870,33,2656,4.07056045532227,11.4539051055908
9,1,2,6,21,9488,9456,31,2659,4.07515811920166,16.029712677002
9,1,2,6,22,10034,10000,34,2665,4.08435392379761,14.8705196380615
9,1,2,6,23,10429,10391,37,2657,4.07209300994873,8.61999416351318
9,1,2,6,24,11112,11075,36,2657,4.07209300994873,15.9319400787354
9,1,2,6,25,11639,11597,41,2658,4.0736255645752,15.1500005722046
9,1,2,6,26,12214,12170,44,2657,4.07209300994873,14.7965402603149
9,1,2,6,27,12561,12512,48,2662,4.07975578308105,15.1825752258301
9,1,2,6,28,13137,13094,42,2660,4.07669067382813,15.5433101654053
9,1,2,6,29,13706,13657,49,2660,4.07669067382813,14.2269773483276
9,1,2,6,30,14207,14157,50,2656,4.07056045532227,12.2391977310181
9,1,2,6,1,390,385,4,2663,4.08128881454468,17.1039867401123
9,1,2,6,2,773,770,3,2664,4.08282136917114,13.0135431289673
9,1,2,6,3,1186,1182,4,2665,4.08435392379761,12.2057609558105
9,1,2,6,4,1627,1618,9,2667,4.08741903305054,9.1021728515625
9,1,2,6,5,2040,2033,7,2669,4.09048414230347,7.57693433761597
9,1,2,6,6,2491,2482,9,2664,4.08282136917114,9.76146602630615
9,1,2,6,7,2890,2879,10,2667,4.08741903305054,18.9979858398438
9,1,2,6,8,3316,3300,15,2667,4.08741903305054,9.48157596588135
9,1,2,6,9,3787,3771,15,2667,4.08741903305054,18.9986610412598
9,1,2,6,10,4143,4128,15,2667,4.08741903305054,9.75338935852051
9,1,2,6,11,4709,4692,17,2669,4.09048414230347,11.5033130645752
9,1,2,6,12,5200,5178,22,2669,4.09048414230347,14.9945421218872
9,1,2,6,13,5638,5614,23,2664,4.08282136917114,11.6035776138306
9,1,2,6,14,6186,6165,20,2667,4.08741903305054,8.65674114227295
9,1,2,6,15,6619,6597,22,2661,4.07822322845459,7.87934589385986
9,1,2,6,16,6998,6973,24,2669,4.09048414230347,10.1610746383667
9,1,2,6,17,7536,7501,34,2664,4.08282136917114,17.4679889678955
9,1,2,6,18,7943,7916,27,2663,4.08128881454468,10.7340641021729
9,1,2,6,19,8477,8448,29,2663,4.08128881454468,18.4728927612305
9,1,2,6,20,8879,8849,30,2663,4.08128881454468,14.5464096069336
9,1,2,6,21,9461,9429,32,2667,4.08741903305054,9.17104530334473
9,1,2,6,22,10087,10048,38,2663,4.08128881454468,11.3161125183105
9,1,2,6,23,10807,10767,40,2664,4.08282136917114,11.5196056365967
9,1,2,6,24,11185,11147,38,2664,4.08282136917114,8.46573066711426
9,1,2,6,25,11735,11691,43,2665,4.08435392379761,11.0520286560059
9,1,2,6,26,12211,12165,45,2664,4.08282136917114,13.7530174255371
9,1,2,6,27,12579,12533,45,2662,4.07975578308105,16.7002391815186
9,1,2,6,28,13276,13229,47,2666,4.08588647842407,9.18689441680908
9,1,2,6,29,13915,13867,47,2662,4.07975578308105,7.50374364852905
9,1,2,6,30,14443,14390,53,2665,4.08435392379761,14.1255779266357
10,1,2,7,1,475,474,1,2675,4.09967947006226,12.6656074523926
10,1,2,7,2,972,965,7,2676,4.10121250152588,10.4369239807129
10,1,2,7,3,1405,1400,4,2677,4.10274505615234,11.2015829086304
10,1,2,7,4,1910,1903,6,2677,4.10274505615234,7.0719747543335
10,1,2,7,5,2406,2394,11,2675,4.09967947006226,9.34401035308838
10,1,2,7,6,2915,2901,13,2676,4.10121250152588,9.6404914855957
10,1,2,7,7,3423,3412,11,2678,4.10427761077881,8.27938747406006
10,1,2,7,8,3930,3917,12,2678,4.10427761077881,7.21695804595947
10,1,2,7,9,4499,4480,18,2678,4.10427761077881,8.2395601272583
10,1,2,7,10,5029,5012,16,2677,4.10274505615234,9.17890548706055
10,1,2,7,11,5503,5484,18,2672,4.09508180618286,15.1606340408325
10,1,2,7,12,6006,5987,19,2677,4.10274505615234,11.8342037200928
10,1,2,7,13,6667,6642,25,2676,4.10121250152588,12.9336490631104
10,1,2,7,14,7163,7139,23,2680,4.10734272003174,10.5579786300659
10,1,2,7,15,7736,7707,29,2676,4.10121250152588,9.32237911224365
10,1,2,7,16,8362,8331,31,2674,4.09814691543579,8.79201030731201
10,1,2,7,17,8939,8907,32,2672,4.09508180618286,9.33418464660645
10,1,2,7,18,9520,9489,31,2674,4.09814691543579,11.5652647018433
10,1,2,7,19,10096,10061,34,2674,4.09814691543579,9.42191696166992
10,1,2,7,20,10727,10693,33,2677,4.10274505615234,10.0907688140869
10,1,2,7,21,11406,11366,39,2675,4.09967947006226,12.245641708374
10,1,2,7,22,11756,11715,40,2673,4.09661436080933,16.4872379302979
10,1,2,7,23,12277,12235,42,2677,4.10274505615234,8.72583866119385
10,1,2,7,24,12876,12833,43,2674,4.09814691543579,11.7982110977173
10,1,2,7,25,13300,13249,50,2674,4.09814691543579,15.1362838745117
10,1,2,7,26,14331,14283,47,2674,4.09814691543579,8.88247585296631
10,1,2,7,27,14834,14783,50,2674,4.09814691543579,16.7328605651855
10,1,2,7,28,15239,15191,47,2672,4.09508180618286,14.9293336868286
10,1,2,7,29,15999,15946,52,2675,4.09967947006226,18.2986927032471
10,1,2,7,30,16543,16484,58,2676,4.10121250152588,11.0520572662354
10,1,2,7,1,449,447,1,2714,4.15945053100586,16.4498710632324
10,1,2,7,2,894,891,3,2714,4.15945053100586,11.634708404541
10,1,2,7,3,1327,1322,5,2714,4.15945053100586,10.9329137802124
10,1,2,7,4,1821,1814,6,2714,4.15945053100586,12.480640411377
10,1,2,7,5,2259,2251,8,2717,4.16404867172241,15.2872619628906
10,1,2,7,6,2773,2763,10,2715,4.16098308563232,14.4061985015869
10,1,2,7,7,3256,3244,12,2713,4.15791797637939,14.0521287918091
10,1,2,7,8,3733,3719,13,2712,4.15638542175293,11.6827049255371
10,1,2,7,9,4179,4164,15,2713,4.15791797637939,12.7469320297241
10,1,2,7,10,4762,4745,16,2715,4.16098308563232,15.7692642211914
10,1,2,7,11,5311,5293,18,2714,4.15945053100586,19.8537769317627
10,1,2,7,12,5823,5801,22,2715,4.16098308563232,12.9278049468994
10,1,2,7,13,6335,6313,21,2713,4.15791797637939,15.481330871582
10,1,2,7,14,6898,6872,26,2718,4.16558122634888,12.2989025115967
10,1,2,7,15,7409,7381,28,2715,4.16098308563232,11.5158882141113
10,1,2,7,16,7991,7961,29,2711,4.15485286712646,17.2392921447754
10,1,2,7,17,8514,8485,28,2711,4.15485286712646,15.542763710022
10,1,2,7,18,9130,9098,32,2713,4.15791797637939,14.8128118515015
10,1,2,7,19,9697,9664,32,2714,4.15945053100586,16.5799961090088
10,1,2,7,20,10364,10327,37,2710,4.1533203125,12.9423007965088
10,1,2,7,21,10832,10794,37,2715,4.16098308563232,14.8421173095703
10,1,2,7,22,11427,11386,40,2712,4.15638542175293,16.0555953979492
10,1,2,7,23,12063,12022,41,2716,4.16251611709595,14.620587348938
10,1,2,7,24,12607,12561,45,2713,4.15791797637939,11.5198640823364
10,1,2,7,25,13310,13267,42,2711,4.15485286712646,12.374475479126
10,1,2,7,26,13842,13795,47,2713,4.15791797637939,11.7951927185059
10,1,2,7,27,14565,14515,49,2714,4.15945053100586,11.8044395446777
10,1,2,7,28,15276,15224,51,2711,4.15485286712646,13.5284471511841
10,1,2,7,29,15814,15761,52,2715,4.16098308563232,12.4224481582642
10,1,2,7,30,16369,16312,57,2716,4.16251611709595,11.8573560714722
10,1,2,7,1,454,453,1,2723,4.1732439994812,8.28537845611572
10,1,2,7,2,940,937,3,2726,4.1778416633606,7.00065422058105
10,1,2,7,3,1440,1435,4,2726,4.1778416633606,7.74056100845337
10,1,2,7,4,1943,1936,6,2726,4.1778416633606,7.46321105957031
10,1,2,7,5,2394,2386,8,2726,4.1778416633606,9.27921199798584
10,1,2,7,6,2928,2918,9,2722,4.17171144485474,10.6693363189697
10,1,2,7,7,3434,3418,16,2725,4.17630910873413,7.29045581817627
10,1,2,7,8,3918,3905,13,2725,4.17630910873413,7.66007328033447
10,1,2,7,9,4440,4425,14,2726,4.1778416633606,8.77102184295654
10,1,2,7,10,4924,4908,16,2726,4.1778416633606,14.1830310821533
10,1,2,7,11,5517,5499,18,2721,4.17017889022827,16.0578575134277
10,1,2,7,12,6068,6047,20,2726,4.1778416633606,10.9723100662231
10,1,2,7,13,6625,6601,24,2725,4.17630910873413,8.94570159912109
10,1,2,7,14,7204,7180,23,2729,4.18243980407715,7.45858907699585
10,1,2,7,15,7830,7802,28,2725,4.17630910873413,10.822319984436
10,1,2,7,16,8313,8286,27,2724,4.17477655410767,8.58001041412354
10,1,2,7,17,8912,8884,28,2721,4.17017889022827,9.59982013702393
10,1,2,7,18,9436,9402,33,2723,4.1732439994812,11.1131782531738
10,1,2,7,19,9992,9957,34,2723,4.1732439994812,8.76309108734131
10,1,2,7,20,10624,10590,33,2720,4.16864633560181,8.8598461151123
10,1,2,7,21,11336,11300,35,2724,4.17477655410767,8.09558963775635
10,1,2,7,22,11916,11878,38,2724,4.17477655410767,11.2974424362183
10,1,2,7,23,12522,12480,42,2728,4.18090677261353,10.4598426818848
10,1,2,7,24,13234,13189,45,2724,4.17477655410767,9.86772060394287
10,1,2,7,25,13757,13710,46,2722,4.17171144485474,10.5215225219727
10,1,2,7,26,14503,14455,47,2725,4.17630910873413,10.5013160705566
10,1,2,7,27,15049,14996,52,2725,4.17630910873413,12.0365943908691
10,1,2,7,28,15706,15655,51,2723,4.1732439994812,9.91935062408447
10,1,2,7,29,16405,16350,54,2727,4.17937421798706,10.5224676132202
10,1,2,7,30,16995,16938,56,2727,4.17937421798706,9.29767608642578
11,1,2,8,1,530,528,1,2746,4.20849370956421,8.56436061859131
11,1,2,8,2,1098,1095,3,2748,4.21155881881714,10.1227054595947
11,1,2,8,3,1651,1646,5,2748,4.21155881881714,8.57258605957031
11,1,2,8,4,2206,2199,7,2745,4.20696115493774,13.3030300140381
11,1,2,8,5,2767,2759,8,2749,4.2130913734436,8.67380905151367
11,1,2,8,6,3309,3299,10,2745,4.20696115493774,8.21415328979492
11,1,2,8,7,3873,3860,12,2743,4.20389604568481,8.5559253692627
11,1,2,8,8,4705,4689,15,2743,4.20389604568481,9.69446182250977
11,1,2,8,9,5092,5076,16,2773,4.24987363815308,12.6265335083008
11,1,2,8,10,5711,5680,30,2757,4.22535228729248,8.49244785308838
11,1,2,8,11,6273,6249,23,2759,4.22841739654541,9.15739059448242
11,1,2,8,12,6984,6959,25,2755,4.22228670120239,12.0258293151855
11,1,2,8,13,7505,7477,28,2754,4.22075414657593,8.16460800170898
11,1,2,8,14,8213,8187,25,2759,4.22841739654541,10.284646987915
11,1,2,8,15,8840,8807,32,2760,4.22994995117188,10.5390663146973
11,1,2,8,16,9407,9378,29,2759,4.22841739654541,9.53944110870361
11,1,2,8,17,10174,10141,32,2754,4.22075414657593,11.1357355117798
11,1,2,8,18,10809,10772,37,2757,4.22535228729248,9.05931282043457
11,1,2,8,19,11515,11476,39,2754,4.22075414657593,15.0014686584473
11,1,2,8,20,12178,12135,43,2753,4.21922159194946,9.90834712982178
11,1,2,8,21,12899,12855,43,2755,4.22228670120239,11.7305307388306
11,1,2,8,22,13409,13363,46,2759,4.22841739654541,9.70152282714844
11,1,2,8,23,14296,14248,48,2756,4.22381973266602,11.5036401748657
11,1,2,8,24,14972,14922,49,2754,4.22075414657593,11.3902349472046
11,1,2,8,25,15713,15659,54,2755,4.22228670120239,9.51027393341064
11,1,2,8,26,16450,16396,54,2754,4.22075414657593,11.0302419662476
11,1,2,8,27,17152,17097,55,2751,4.21615648269653,13.2922887802124
11,1,2,8,28,18035,17979,56,2754,4.22075414657593,11.3277320861816
11,1,2,8,29,18597,18542,55,2756,4.22381973266602,11.4044094085693
11,1,2,8,30,19372,19306,65,2755,4.22228670120239,11.2237682342529
11,1,2,8,1,533,531,1,2744,4.20542860031128,7.32930135726929
11,1,2,8,2,1047,1043,3,2745,4.20696115493774,7.50021409988403
11,1,2,8,3,1574,1569,5,2745,4.20696115493774,7.41014909744263
11,1,2,8,4,2228,2221,7,2741,4.20083045959473,8.35404109954834
11,1,2,8,5,2769,2760,8,2744,4.20542860031128,8.49777126312256
11,1,2,8,6,3346,3335,10,2745,4.20696115493774,9.25159931182861
11,1,2,8,7,3953,3940,12,2744,4.20542860031128,7.44444036483765
11,1,2,8,8,4554,4534,19,2744,4.20542860031128,7.26731634140015
11,1,2,8,9,5128,5109,18,2747,4.21002626419067,6.11424207687378
11,1,2,8,10,5792,5774,18,2746,4.20849370956421,9.6898365020752
11,1,2,8,11,6362,6342,20,2745,4.20696115493774,13.0340490341187
11,1,2,8,12,6985,6960,24,2748,4.21155881881714,9.5688533782959
11,1,2,8,13,7559,7535,23,2743,4.20389604568481,13.184928894043
11,1,2,8,14,8101,8076,25,2748,4.21155881881714,11.4494304656982
11,1,2,8,15,8902,8874,28,2749,4.2130913734436,9.11509990692139
11,1,2,8,16,9538,9508,30,2748,4.21155881881714,11.1024703979492
11,1,2,8,17,10123,10090,32,2741,4.20083045959473,14.8859338760376
11,1,2,8,18,10976,10939,36,2745,4.20696115493774,9.35330200195313
11,1,2,8,19,11506,11470,35,2742,4.20236349105835,15.8951234817505
11,1,2,8,20,12118,12077,41,2740,4.19929790496826,10.0836000442505
11,1,2,8,21,13013,12967,45,2742,4.20236349105835,15.6108646392822
11,1,2,8,22,13555,13511,44,2742,4.20236349105835,8.60660266876221
11,1,2,8,23,14409,14363,45,2742,4.20236349105835,10.6875038146973
11,1,2,8,24,15102,15052,49,2741,4.20083045959473,9.14509391784668
11,1,2,8,25,15871,15824,47,2743,4.20389604568481,7.6056981086731
11,1,2,8,26,16584,16531,52,2747,4.21002626419067,8.10090446472168
11,1,2,8,27,17241,17187,54,2745,4.20696115493774,10.9061756134033
11,1,2,8,28,18008,17947,60,2742,4.20236349105835,8.94480514526367
11,1,2,8,29,18745,18685,60,2744,4.20542860031128,10.7161493301392
11,1,2,8,30,19488,19421,66,2744,4.20542860031128,12.2753028869629
11,1,2,8,1,560,558,1,2754,4.22075414657593,8.46606826782227
11,1,2,8,2,1083,1080,3,2756,4.22381973266602,10.1424016952515
11,1,2,8,3,1602,1596,5,2755,4.22228670120239,8.84912490844727
11,1,2,8,4,2186,2178,7,2753,4.21922159194946,6.1168737411499
11,1,2,8,5,2734,2726,8,2756,4.22381973266602,7.90106868743896
11,1,2,8,6,3337,3326,10,2753,4.21922159194946,8.12829208374023
11,1,2,8,7,3919,3904,15,2752,4.217689037323,8.03228569030762
11,1,2,8,8,4552,4535,17,2753,4.21922159194946,7.86334180831909
11,1,2,8,9,5054,5038,16,2753,4.21922159194946,9.57390594482422
11,1,2,8,10,5773,5751,22,2749,4.2130913734436,8.76669788360596
11,1,2,8,11,6358,6337,20,2754,4.22075414657593,15.8831777572632
11,1,2,8,12,6907,6885,22,2749,4.2130913734436,9.54800128936768
11,1,2,8,13,7659,7632,26,2756,4.22381973266602,9.72848033905029
11,1,2,8,14,8192,8163,29,2750,4.21462392807007,9.69477367401123
11,1,2,8,15,8831,8800,31,2749,4.2130913734436,13.3972253799438
11,1,2,8,16,9388,9358,30,2749,4.2130913734436,9.51974582672119
11,1,2,8,17,10114,10079,34,2751,4.21615648269653,8.91019439697266
11,1,2,8,18,10779,10743,36,2754,4.22075414657593,13.8993759155273
11,1,2,8,19,11492,11458,34,2752,4.217689037323,16.3480663299561
11,1,2,8,20,12057,12017,40,2750,4.21462392807007,9.49801254272461
11,1,2,8,21,12829,12789,39,2754,4.22075414657593,9.0414981842041
11,1,2,8,22,13543,13498,45,2751,4.21615648269653,12.781397819519
11,1,2,8,23,14493,14447,46,2751,4.21615648269653,9.50249862670898
11,1,2,8,24,15000,14950,50,2749,4.2130913734436,9.52496719360352
11,1,2,8,25,15730,15679,51,2751,4.21615648269653,11.2219944000244
11,1,2,8,26,16407,16353,53,2755,4.22228670120239,14.6317796707153
11,1,2,8,27,17247,17190,57,2753,4.21922159194946,11.1245937347412
11,1,2,8,28,17826,17758,68,2749,4.2130913734436,15.3910131454468
11,1,2,8,29,18645,18585,59,2749,4.2130913734436,15.189245223999
11,1,2,8,30,19062,18998,64,2754,4.22075414657593,9.80273151397705
12,1,2,9,1,573,571,1,2759,4.22841739654541,12.0522041320801
12,1,2,9,2,1166,1162,3,2761,4.23148250579834,17.0546684265137
12,1,2,9,3,1744,1739,5,2761,4.23148250579834,13.9929685592651
12,1,2,9,4,2345,2333,11,2758,4.22688484191895,13.2229013442993
12,1,2,9,5,2961,2951,9,2761,4.23148250579834,12.6607236862183
12,1,2,9,6,3598,3587,11,2759,4.22841739654541,13.3615999221802
12,1,2,9,7,4285,4271,14,2758,4.22688484191895,12.1925468444824
12,1,2,9,8,4856,4841,15,2758,4.22688484191895,16.0533580780029
12,1,2,9,9,5517,5500,17,2755,4.22228670120239,16.002721786499
12,1,2,9,10,6226,6204,22,2758,4.22688484191895,12.6203584671021
12,1,2,9,11,6806,6781,25,2762,4.2330150604248,13.9204206466675
12,1,2,9,12,7535,7507,28,2761,4.23148250579834,12.2155265808105
12,1,2,9,13,8257,8228,29,2758,4.22688484191895,13.1724805831909
12,1,2,9,14,8895,8867,27,2755,4.22228670120239,14.2450037002563
12,1,2,9,15,9601,9569,31,2755,4.22228670120239,17.416841506958
12,1,2,9,16,10363,10327,35,2756,4.22381973266602,13.6170101165771
12,1,2,9,17,11022,10985,37,2754,4.22075414657593,12.0218801498413
12,1,2,9,18,11720,11683,36,2762,4.2330150604248,12.7091836929321
12,1,2,9,19,12484,12439,44,2760,4.22994995117188,17.8304653167725
12,1,2,9,20,13201,13156,44,2753,4.21922159194946,16.7086162567139
12,1,2,9,21,14002,13955,47,2757,4.22535228729248,12.6536960601807
12,1,2,9,22,14764,14717,47,2755,4.22228670120239,16.8370761871338
12,1,2,9,23,15729,15675,54,2758,4.22688484191895,14.0712041854858
12,1,2,9,24,16355,16305,49,2760,4.22994995117188,14.5848531723022
12,1,2,9,25,17249,17191,57,2757,4.22535228729248,10.9340572357178
12,1,2,9,26,18008,17949,58,2760,4.22994995117188,17.8319149017334
12,1,2,9,27,18863,18805,58,2754,4.22075414657593,14.1079635620117
12,1,2,9,28,19677,19614,62,2755,4.22228670120239,13.1668109893799
12,1,2,9,29,20353,20289,64,2759,4.22841739654541,13.017162322998
12,1,2,9,30,21051,20986,65,2755,4.22228670120239,19.5453414916992
12,1,2,9,1,575,573,1,2762,4.2330150604248,12.4521589279175
12,1,2,9,2,1178,1171,7,2762,4.2330150604248,12.8583087921143
12,1,2,9,3,1766,1760,5,2764,4.23608016967773,14.5346698760986
12,1,2,9,4,2385,2378,7,2764,4.23608016967773,13.6268301010132
12,1,2,9,5,3109,3099,10,2764,4.23608016967773,8.05004119873047
12,1,2,9,6,3760,3748,11,2761,4.23148250579834,8.35414886474609
12,1,2,9,7,4411,4396,14,2763,4.23454761505127,8.63984489440918
12,1,2,9,8,5104,5088,16,2762,4.2330150604248,8.14692211151123
12,1,2,9,9,5680,5663,17,2764,4.23608016967773,14.3146877288818
12,1,2,9,10,6282,6262,19,2761,4.23148250579834,11.4626626968384
12,1,2,9,11,6906,6881,25,2762,4.2330150604248,11.8682584762573
12,1,2,9,12,7617,7593,24,2763,4.23454761505127,18.3570594787598
12,1,2,9,13,8356,8327,28,2766,4.23914527893066,16.6124496459961
12,1,2,9,14,9080,9051,29,2758,4.22688484191895,16.1079921722412
12,1,2,9,15,9680,9650,30,2758,4.22688484191895,12.2257585525513
12,1,2,9,16,10492,10460,31,2762,4.2330150604248,14.5939321517944
12,1,2,9,17,11094,11057,37,2764,4.23608016967773,13.1960439682007
12,1,2,9,18,11878,11837,40,2762,4.2330150604248,16.8358001708984
12,1,2,9,19,12594,12552,41,2761,4.23148250579834,11.8572978973389
12,1,2,9,20,13516,13471,44,2757,4.22535228729248,12.656795501709
12,1,2,9,21,14298,14253,45,2761,4.23148250579834,13.5354127883911
12,1,2,9,22,14899,14849,49,2763,4.23454761505127,15.8995523452759
12,1,2,9,23,15876,15829,47,2760,4.22994995117188,12.9398641586304
12,1,2,9,24,16495,16441,53,2760,4.22994995117188,14.2636489868164
12,1,2,9,25,17187,17132,55,2760,4.22994995117188,15.6975383758545
12,1,2,9,26,17951,17892,58,2760,4.22994995117188,14.4731206893921
12,1,2,9,27,18877,18817,59,2762,4.2330150604248,14.4194345474243
12,1,2,9,28,19707,19645,61,2762,4.2330150604248,17.4268703460693
12,1,2,9,29,20575,20510,65,2759,4.22841739654541,13.4321212768555
12,1,2,9,30,21407,21340,67,2759,4.22841739654541,10.8514051437378
12,1,2,9,1,582,580,1,2772,4.24834108352661,19.1577968597412
12,1,2,9,2,1163,1159,3,2770,4.24527597427368,11.0960063934326
12,1,2,9,3,1783,1777,5,2772,4.24834108352661,15.0978956222534
12,1,2,9,4,2399,2388,10,2772,4.24834108352661,14.8964748382568
12,1,2,9,5,2990,2980,10,2774,4.25140619277954,13.1337299346924
12,1,2,9,6,3664,3652,11,2770,4.24527597427368,12.002423286438
12,1,2,9,7,4286,4272,13,2770,4.24527597427368,13.3965549468994
12,1,2,9,8,4914,4895,18,2771,4.24680852890015,13.556263923645
