Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Unity RAM Usage (MB),DTs RAM Usage (MB),Services RAM Usage (MB),Total RAM Usage (MB),Unity RAM Usage (%),DTs RAM Usage (%),Services RAM Usage (%),Total RAM Usage (%),DTs CPU Usage (%),Services CPU Usage (%),Unity CPU Usage (%),Total CPU Usage (%)
4,1,1,2,7,40,37,3,3098,41.07421875,97.8203125,3236.894531,4.747965336,0.062949955,0.149918482,4.960833549,0,0,15.41765022,15.41765022
4,1,1,2,8,50,45,4,3098,41.07421875,97.19140625,3236.265625,4.747965336,0.062949955,0.14895463,4.959869862,0,0,15.06150055,15.06150055
4,1,1,2,9,59,53,5,3098,41.27734375,97.20703125,3236.484375,4.747965336,0.063261263,0.148978576,4.960205078,0,0,15.18937016,15.18937016
4,1,1,2,10,60,54,6,3099,41.27734375,97.09375,3237.371094,4.74949789,0.063261263,0.148804963,4.961564064,0,0,15.36118412,15.36118412
4,1,1,2,11,57,51,6,3099,41.2734375,97.08984375,3237.363281,4.74949789,0.06325528,0.148798972,4.961552143,0,0,14.40933514,14.40933514
4,1,1,2,12,59,52,7,3099,41.06640625,97.09765625,3237.164063,4.74949789,0.062937982,0.148810953,4.961246967,0,0,15.52317429,15.52317429
4,1,1,2,13,61,53,7,3099,41.06640625,97.09765625,3237.164063,4.74949789,0.062937982,0.148810953,4.961246967,0,0,15.56946659,15.56946659
4,1,1,2,14,60,52,8,3100,41.6640625,97.09765625,3238.761719,4.751030445,0.063853949,0.148810953,4.963695526,0,0,14.90932274,14.90932274
4,1,1,2,15,56,48,7,3101,41.7421875,86.875,3229.617188,4.752563477,0.06397368,0.133143798,4.949680805,0,0,16.46921349,16.46921349
4,1,1,2,16,57,48,8,3101,41.7421875,86.94140625,3229.683594,4.752563477,0.06397368,0.133245572,4.949782848,0,0,17.45239258,17.45239258
4,1,1,2,17,60,50,9,3102,42.296875,86.94921875,3231.246094,4.754096031,0.064823791,0.133257553,4.952177525,0,0,16.62879181,16.62879181
4,1,1,2,18,71,62,9,3102,42.30859375,86.95703125,3231.265625,4.754096031,0.064841747,0.133269519,4.952207088,0,0,18.23129082,18.23129082
4,1,1,2,19,61,49,11,3103,42.30859375,86.96875,3232.277344,4.755628586,0.064841747,0.133287489,4.953757763,0,0,19.5022049,19.5022049
4,1,1,2,20,70,60,10,3103,42.3359375,86.953125,3232.289063,4.755628586,0.064883657,0.133263543,4.953775883,0,0,15.60650635,15.60650635
4,1,1,2,21,68,57,11,3103,42.32421875,86.953125,3232.277344,4.755628586,0.064865701,0.133263543,4.953757763,0,0,17.7962265,17.7962265
4,1,1,2,22,69,58,11,3103,42.32421875,86.94921875,3232.273438,4.755628586,0.064865701,0.133257553,4.953752041,0,0,13.13075542,13.13075542
4,1,1,2,23,70,58,12,3103,42.37890625,86.953125,3232.332031,4.755628586,0.064949512,0.133263543,4.953841686,0,0,16.46225357,16.46225357
4,1,1,2,24,72,60,12,3103,42.37890625,86.94921875,3232.328125,4.755628586,0.064949512,0.133257553,4.953835487,0,0,14.13922882,14.13922882
4,1,1,2,25,71,58,12,3103,42.37890625,87.46484375,3232.84375,4.755628586,0.064949512,0.134047791,4.954626083,0,0,14.02212048,14.02212048
4,1,1,2,26,83,70,13,3103,42.37890625,87.5,3232.878906,4.755628586,0.064949512,0.134101674,4.954679966,0,0,16.37674332,16.37674332
4,1,1,2,27,139,113,25,3104,42.3828125,87.5859375,3233.96875,4.75716114,0.064955495,0.134233385,4.95634985,0,0,14.6812706,14.6812706
4,1,1,2,28,167,149,17,3105,42.390625,87.58203125,3234.972656,4.758693695,0.064967468,0.134227395,4.957888603,0,0,15.61992931,15.61992931
4,1,1,2,29,90,75,14,3106,42.39453125,87.59765625,3235.992188,4.76022625,0.064973459,0.134251341,4.959451199,0,0,15.23227978,15.23227978
4,1,1,2,30,93,78,15,3121,42.796875,87.59375,3251.390625,4.783215046,0.065590084,0.134245351,4.983050346,0,0,19.61987686,19.61987686
4,1,1,2,1,79,58,21,3771,34.65625,101.1914063,3906.847656,5.779398918,0.053113841,0.155084997,5.987597942,0,0,13.89808369,13.89808369
4,1,1,2,2,32,31,1,3725,38.26171875,101.1953125,3864.457031,5.708899975,0.058639549,0.155090973,5.92263031,0,0,15.22728348,15.22728348
4,1,1,2,3,34,32,1,3725,40.8984375,101.0898438,3866.988281,5.708899975,0.062680557,0.15492934,5.926509857,0,0,12.56613731,12.56613731
4,1,1,2,4,34,32,2,3511,40.95703125,99.65234375,3651.609375,5.380925179,0.062770359,0.152726233,5.596421719,0,0,14.99764919,14.99764919
4,1,1,2,5,35,32,2,3510,41.046875,99.63671875,3650.683594,5.379392624,0.062908053,0.152702287,5.595003128,0,0,14.70423889,14.70423889
4,1,1,2,6,35,33,2,3510,41.0546875,97.45703125,3648.511719,5.379392624,0.062920026,0.14936173,5.591674328,0,0,11.78408432,11.78408432
4,1,1,2,7,36,32,3,3510,41.1484375,97.45703125,3648.605469,5.379392624,0.063063703,0.14936173,5.591817856,0,0,13.14743328,13.14743328
4,1,1,2,8,46,42,4,3510,41.15234375,97.45703125,3648.609375,5.379392624,0.063069694,0.14936173,5.591824055,0,0,13.89259815,13.89259815
4,1,1,2,9,52,45,7,3510,41.15234375,97.41015625,3648.5625,5.379392624,0.063069694,0.149289891,5.591752052,0,0,13.07893944,13.07893944
4,1,1,2,10,48,43,4,3510,41.13671875,97.43359375,3648.570313,5.379392624,0.063045748,0.149325803,5.591763973,0,0,12.74615192,12.74615192
4,1,1,2,11,48,42,5,3510,41.390625,97.9921875,3649.382813,5.379392624,0.063434884,0.150181904,5.593009472,0,0,12.08879852,12.08879852
4,1,1,2,12,50,44,5,3510,41.40234375,98.05859375,3649.460938,5.379392624,0.06345284,0.150283679,5.593129158,0,0,16.21813965,16.21813965
4,1,1,2,13,51,44,6,3511,41.69921875,98.12890625,3650.828125,5.380925179,0.063907824,0.15039143,5.59522438,0,0,12.67064953,12.67064953
4,1,1,2,14,53,46,6,3511,41.83984375,98.20703125,3651.046875,5.380925179,0.064123347,0.15051116,5.595559597,0,0,14.32358932,14.32358932
4,1,1,2,15,50,42,7,3512,41.91796875,97.68359375,3651.601563,5.382457733,0.064243086,0.149708956,5.596409798,0,0,14.10012531,14.10012531
4,1,1,2,16,53,44,8,3513,41.91796875,97.2578125,3652.175781,5.383990765,0.064243086,0.149056405,5.597290039,0,0,12.8208847,12.8208847
4,1,1,2,17,54,45,8,3513,41.91796875,97.2578125,3652.175781,5.383990765,0.064243086,0.149056405,5.597290039,0,0,12.14749336,12.14749336
4,1,1,2,18,65,56,9,3514,41.91796875,97.234375,3653.152344,5.385523319,0.064243086,0.149020478,5.598786831,0,0,14.32564068,14.32564068
4,1,1,2,19,66,56,9,3515,41.46875,97.19921875,3653.667969,5.387055874,0.063554615,0.148966596,5.59957695,0,0,14.30533695,14.30533695
4,1,1,2,20,66,55,10,3515,41.49609375,97.25,3653.746094,5.387055874,0.063596524,0.149044424,5.599696636,0,0,17.35680771,17.35680771
4,1,1,2,21,68,56,11,3515,41.734375,97.25,3653.984375,5.387055874,0.063961707,0.149044424,5.600061893,0,0,12.53998756,12.53998756
4,1,1,2,22,68,56,11,3515,41.75,97.25,3654,5.387055874,0.063985653,0.149044424,5.600085735,0,0,12.35178375,12.35178375
4,1,1,2,23,69,57,12,3515,41.75,97.25,3654,5.387055874,0.063985653,0.149044424,5.600085735,0,0,16.03749466,16.03749466
4,1,1,2,24,78,59,18,3515,42.2265625,96.58203125,3653.808594,5.387055874,0.064716034,0.148020715,5.59979248,0,0,13.50049686,13.50049686
4,1,1,2,25,69,56,12,3515,42.2265625,96.58203125,3653.808594,5.387055874,0.064716034,0.148020715,5.59979248,0,0,14.34994888,14.34994888
4,1,1,2,26,71,58,13,3515,42.23046875,96.59765625,3653.828125,5.387055874,0.064722016,0.148044661,5.599822521,0,0,16.52427101,16.52427101
4,1,1,2,27,71,57,13,3515,42.19140625,96.578125,3653.769531,5.387055874,0.064662151,0.148014724,5.599732876,0,0,14.60667992,14.60667992
4,1,1,2,28,83,69,14,3516,42.1875,96.578125,3654.765625,5.388588428,0.064656161,0.148014724,5.601259232,0,0,13.07330418,13.07330418
4,1,1,2,29,84,69,14,3517,42.1640625,96.578125,3655.742188,5.390120983,0.064620242,0.148014724,5.602756023,0,0,14.79399395,14.79399395
4,1,1,2,30,88,73,15,3517,42.58984375,96.53125,3656.121094,5.390120983,0.065272793,0.147942886,5.603336811,0,0,15.24089909,15.24089909
4,1,1,2,1,62,39,22,3732,45.140625,91.875,3869.015625,5.719627857,0.069182098,0.140806749,5.929616928,0,0,17.11442566,17.11442566
4,1,1,2,2,32,31,1,3706,45.1484375,91.8671875,3843.015625,5.679780483,0.069194071,0.140794784,5.889769554,0,0,14.36585808,14.36585808
4,1,1,2,3,35,33,1,3706,45.14453125,91.87890625,3843.023438,5.679780483,0.069188081,0.14081274,5.889781475,0,0,16.94533157,16.94533157
4,1,1,2,4,36,34,2,3546,45.1484375,91.87890625,3683.027344,5.434566021,0.069194071,0.14081274,5.644572735,0,0,16.57736778,16.57736778
4,1,1,2,5,36,34,2,3514,45.1484375,91.93359375,3651.082031,5.385523319,0.069194071,0.140896559,5.595613956,0,0,13.66574001,13.66574001
4,1,1,2,6,38,35,3,3514,45.1484375,91.91796875,3651.066406,5.385523319,0.069194071,0.140872613,5.595590115,0,0,15.58212662,15.58212662
4,1,1,2,7,39,35,3,3514,45.15625,91.9765625,3651.132813,5.385523319,0.069206044,0.140962407,5.595691681,0,0,12.72680759,12.72680759
4,1,1,2,8,38,34,4,3514,45.15625,91.96484375,3651.121094,5.385523319,0.069206044,0.140944451,5.595674038,0,0,14.72617817,14.72617817
4,1,1,2,9,52,43,8,3514,45.15625,91.95703125,3651.113281,5.385523319,0.069206044,0.140932471,5.59566164,0,0,12.17870903,12.17870903
4,1,1,2,10,49,44,5,3514,45.1640625,91.98828125,3651.152344,5.385523319,0.069218017,0.140980363,5.595721722,0,0,13.16206169,13.16206169
4,1,1,2,11,50,43,6,3514,45.16796875,91.97265625,3651.140625,5.385523319,0.069224,0.140956417,5.595703602,0,0,17.11490631,17.11490631
4,1,1,2,12,51,45,6,3514,45.16796875,91.97265625,3651.140625,5.385523319,0.069224,0.140956417,5.595703602,0,0,14.43980503,14.43980503
4,1,1,2,13,52,45,7,3515,45.17578125,91.97265625,3652.148438,5.387055874,0.069235973,0.140956417,5.597248077,0,0,15.08381367,15.08381367
4,1,1,2,14,52,45,7,3515,45.17578125,91.97265625,3652.148438,5.387055874,0.069235973,0.140956417,5.597248077,0,0,16.42345619,16.42345619
4,1,1,2,15,58,50,8,3515,45.171875,91.98046875,3652.152344,5.387055874,0.06922999,0.140968397,5.597254276,0,0,13.47753716,13.47753716
4,1,1,2,16,55,46,8,3516,45.171875,91.97265625,3653.144531,5.388588428,0.06922999,0.140956417,5.59877491,0,0,12.72533417,12.72533417
4,1,1,2,17,53,44,8,3516,45.17578125,91.95703125,3653.132813,5.388588428,0.069235973,0.140932471,5.59875679,0,0,17.01442528,17.01442528
4,1,1,2,18,55,46,9,3517,45.18359375,91.94140625,3654.125,5.390120983,0.069247946,0.140908524,5.600277424,0,0,13.82784653,13.82784653
4,1,1,2,19,56,46,10,3518,45.26171875,91.95703125,3655.21875,5.391653538,0.069367684,0.140932471,5.601953506,0,0,13.3464222,13.3464222
4,1,1,2,20,65,54,10,3518,45.26171875,91.95703125,3655.21875,5.391653538,0.069367684,0.140932471,5.601953506,0,0,18.09085655,18.09085655
4,1,1,2,21,71,60,10,3518,45.26171875,91.96875,3655.230469,5.391653538,0.069367684,0.140950441,5.601971626,0,0,19.21079063,19.21079063
4,1,1,2,22,70,59,11,3518,45.2578125,91.984375,3655.242188,5.391653538,0.069361694,0.140974388,5.601989746,0,0,14.61842346,14.61842346
4,1,1,2,23,69,57,11,3518,45.2578125,91.984375,3655.242188,5.391653538,0.069361694,0.140974388,5.601989746,0,0,16.56583595,16.56583595
4,1,1,2,24,78,58,19,3518,45.26171875,92,3655.261719,5.391653538,0.069367684,0.140998334,5.602019787,0,0,14.54714584,14.54714584
