Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Unity RAM Usage (MB),DTs RAM Usage (MB),Services RAM Usage (MB),Total RAM Usage (MB),Unity RAM Usage (%),DTs RAM Usage (%),Services RAM Usage (%),Total RAM Usage (%),DTs CPU Usage (%),Services CPU Usage (%),Unity CPU Usage (%),Total CPU Usage (%)
5,1,1,3,20,115,85,29,2768,42.62109375,84.60546875,2895.226563,4.242210388,0.065320686,0.129665539,4.437196732,0.391680509,0,15.98629093,16.37797165
5,1,1,3,21,127,99,27,2771,42.65625,84.7890625,2898.445313,4.246808529,0.065374568,0.129946917,4.442130089,0,0,12.65885639,12.65885639
5,1,1,3,22,134,106,27,2773,42.67578125,84.79296875,2900.46875,4.249873638,0.065404497,0.129952908,4.445230961,0,0,13.25803089,13.25803089
5,1,1,3,23,145,117,27,2773,42.6796875,83.34375,2899.023438,4.249873638,0.065410487,0.127731845,4.443016052,0,0,14.66257572,14.66257572
5,1,1,3,24,147,118,29,2773,42.6796875,83.328125,2899.007813,4.249873638,0.065410487,0.127707899,4.44299221,0,0.19021523,13.28785896,13.47807407
5,1,1,3,25,172,140,31,2774,42.67578125,83.78515625,2900.460938,4.251406193,0.065404497,0.128408343,4.44521904,0,0,13.24433804,13.24433804
5,1,1,3,26,174,142,32,2774,42.67578125,83.890625,2900.566406,4.251406193,0.065404497,0.128569975,4.445380688,0,0.190742761,14.17959499,14.37033749
5,1,1,3,27,170,136,34,2775,42.65625,83.8828125,2901.539063,4.252938747,0.065374568,0.12855801,4.446871281,0,0,13.73486233,13.73486233
5,1,1,3,28,191,139,51,2783,42.66015625,83.984375,2909.644531,4.265199661,0.065380551,0.128713652,4.459293842,0,0,15.41500092,15.41500092
5,1,1,3,29,190,148,42,2783,42.66015625,83.984375,2909.644531,4.265199661,0.065380551,0.128713652,4.459293842,0,0,13.12684727,13.12684727
5,1,1,3,30,202,160,41,2783,43.1015625,83.984375,2910.085938,4.265199661,0.066057049,0.128713652,4.459970474,0,0,13.91206646,13.91206646
5,1,1,3,1,79,56,23,3994,34.87109375,122.4882813,4151.359375,6.121166706,0.053443108,0.187724382,6.362334251,0,0,13.35932732,13.35932732
5,1,1,3,2,36,33,2,3947,38.5078125,122.4921875,4108,6.049134731,0.059016708,0.187730372,6.295881748,0,0,14.04071999,14.04071999
5,1,1,3,3,47,44,3,3920,41.1484375,116.4804688,4077.628906,6.007754803,0.063063703,0.178516865,6.249335289,0,0,12.91402912,12.91402912
5,1,1,3,4,49,45,4,3785,41.171875,109.6796875,3935.851563,5.80085516,0.063099623,0.168094054,6.032048702,0,0,15.93420792,15.93420792
5,1,1,3,5,51,45,5,3784,41.23828125,104.6640625,3929.902344,5.799322605,0.063201398,0.160407156,6.022931099,0,0,12.84030247,12.84030247
5,1,1,3,6,52,44,7,3785,41.22265625,103.46875,3929.691406,5.80085516,0.063177451,0.158575222,6.022607803,0,0,14.79423046,14.79423046
5,1,1,3,7,52,43,8,3770,41.30859375,102.8398438,3914.148438,5.777866364,0.063309163,0.15761137,5.998786926,0,0,11.72656441,11.72656441
5,1,1,3,8,54,44,9,3770,41.33984375,102.7617188,3914.101563,5.777866364,0.063357055,0.157491639,5.998714924,0,0,12.88036728,12.88036728
5,1,1,3,9,63,51,11,3770,41.3515625,102.40625,3913.757813,5.777866364,0.063375011,0.156946853,5.998188019,0,0,14.35532379,14.35532379
5,1,1,3,10,70,54,15,3770,41.375,102.4453125,3913.820313,5.777866364,0.06341093,0.157006711,5.998283863,0,0,13.72400475,13.72400475
5,1,1,3,11,69,56,12,3770,41.453125,100.2109375,3911.664063,5.777866364,0.063530669,0.153582335,5.994979382,0,0,11.542346,11.542346
5,1,1,3,12,69,55,14,3771,41.4765625,99.88671875,3912.363281,5.779398918,0.063566588,0.15308544,5.996050835,0,0,14.3340559,14.3340559
5,1,1,3,13,82,66,15,3772,42.04296875,99.921875,3913.964844,5.780931473,0.064434655,0.153139323,5.998505592,0,0,14.6518755,14.6518755
5,1,1,3,14,84,67,16,3773,42.20703125,99.921875,3915.128906,5.782464027,0.064686097,0.153139323,6.00028944,0,0,12.59443569,12.59443569
5,1,1,3,15,101,81,19,3774,42.27734375,98.6484375,3914.925781,5.783996582,0.064793855,0.151187658,5.999978065,0,0,15.68921947,15.68921947
5,1,1,3,16,114,81,32,3776,42.52734375,98.30078125,3916.828125,5.787061691,0.065177001,0.150654852,6.002893448,0,0,15.2569313,15.2569313
5,1,1,3,17,101,80,21,3776,42.53125,98.1640625,3916.695313,5.787061691,0.065182991,0.150445312,6.002689838,0,0,14.65790844,14.65790844
5,1,1,3,18,104,82,22,3776,42.53125,98.89453125,3917.425781,5.787061691,0.065182991,0.151564822,6.003809452,0,0,15.49700165,15.49700165
5,1,1,3,19,127,103,23,3776,42.53125,99.00390625,3917.535156,5.787061691,0.065182991,0.151732445,6.003977299,0,0,15.21021557,15.21021557
5,1,1,3,20,121,95,25,3776,42.5859375,98.58203125,3917.167969,5.787061691,0.065266803,0.151085883,6.003414154,0,0.191261232,13.19536018,13.38662148
5,1,1,3,21,132,106,26,3777,42.78515625,98.6796875,3918.464844,5.788594246,0.065572128,0.151235551,6.005402088,0,0,15.56890297,15.56890297
5,1,1,3,22,136,108,27,3778,42.73828125,98.640625,3919.378906,5.790127277,0.065500282,0.151175693,6.006803036,0,0,15.28587532,15.28587532
5,1,1,3,23,146,118,28,3778,42.73828125,97.8984375,3918.636719,5.790127277,0.065500282,0.150038213,6.005665779,0,0,13.99517345,13.99517345
5,1,1,3,24,148,118,30,3778,42.76171875,97.8984375,3918.660156,5.790127277,0.065536208,0.150038213,6.005701542,0,0,12.7496376,12.7496376
5,1,1,3,25,156,122,33,3778,42.7265625,97.88671875,3918.613281,5.790127277,0.065482326,0.150020257,6.005630016,0,0,15.60233498,15.60233498
5,1,1,3,26,165,129,35,3778,42.7265625,97.88671875,3918.613281,5.790127277,0.065482326,0.150020257,6.005630016,0,0,15.5195694,15.5195694
5,1,1,3,27,184,142,41,3781,42.765625,97.90625,3921.671875,5.794724941,0.065542191,0.150050193,6.010317326,0,0,13.63040161,13.63040161
5,1,1,3,28,189,148,41,3781,42.7734375,97.90625,3921.679688,5.794724941,0.065554164,0.150050193,6.010329247,0,0,16.224823,16.224823
5,1,1,3,29,191,147,44,3781,42.7734375,97.921875,3921.695313,5.794724941,0.065554164,0.150074139,6.010353088,0,0,16.35670662,16.35670662
5,1,1,3,30,185,144,41,3781,42.74609375,97.015625,3920.761719,5.794724941,0.065512262,0.148685232,6.008922577,0,0,17.45307541,17.45307541
5,1,1,3,1,57,33,24,3956,42.66015625,96.97265625,4095.632813,6.0629282,0.065380551,0.148619369,6.276927948,0,0,14.16844749,14.16844749
5,1,1,3,2,37,34,3,3935,42.6796875,97.03515625,4074.714844,6.030743599,0.065410487,0.148715168,6.244869232,0,0,14.46569538,14.46569538
5,1,1,3,3,61,57,3,3936,42.68359375,97.15625,4075.839844,6.032276154,0.06541647,0.148900747,6.246593475,0,0,14.53768921,14.53768921
5,1,1,3,4,48,43,5,3791,42.6875,97.14453125,3930.832031,5.810050964,0.06542246,0.148882791,6.024356365,0,0,16.16846848,16.16846848
5,1,1,3,5,49,43,6,3791,42.09765625,97.14453125,3930.242188,5.810050964,0.064518467,0.148882791,6.023452282,0,0,15.90921021,15.90921021
5,1,1,3,6,57,45,11,3792,42.1015625,97.15625,3931.257813,5.811583519,0.064524457,0.148900747,6.025008678,0,0,15.16329193,15.16329193
5,1,1,3,7,54,45,8,3776,42.09765625,97.1796875,3915.277344,5.787061691,0.064518467,0.148936674,6.000516891,0,0,14.59300995,14.59300995
5,1,1,3,8,67,56,11,3776,42.18359375,96.984375,3915.167969,5.787061691,0.064650178,0.148637339,6.000349045,0,0,14.07500362,14.07500362
5,1,1,3,9,69,57,12,3776,42.1796875,96.9296875,3915.109375,5.787061691,0.064644188,0.14855352,6.000259399,0,0,16.82869339,16.82869339
5,1,1,3,10,68,55,12,3776,42.234375,96.94140625,3915.175781,5.787061691,0.064728007,0.148571476,6.000360966,0,0,15.65640545,15.65640545
5,1,1,3,11,72,55,17,3777,42.234375,96.94140625,3916.175781,5.788594246,0.064728007,0.148571476,6.00189352,0,0,12.44911098,12.44911098
5,1,1,3,12,72,57,15,3778,42.23828125,96.94921875,3917.1875,5.790127277,0.06473399,0.148583457,6.003444672,0,0,14.77521801,14.77521801
5,1,1,3,13,86,69,16,3779,42.23828125,96.92578125,3918.164063,5.791659832,0.06473399,0.14854753,6.004941463,0,0,17.032444,17.032444
5,1,1,3,14,87,69,17,3780,42.234375,96.94921875,3919.183594,5.793192387,0.064728007,0.148583457,6.006504059,0,0,19.60119629,19.60119629
5,1,1,3,15,90,71,18,3781,42.23828125,96.91015625,3920.148438,5.794724941,0.06473399,0.148523584,6.007982731,0,0,16.08773994,16.08773994
5,1,1,3,16,117,80,36,3783,42.2109375,96.9296875,3922.140625,5.797790051,0.06469208,0.14855352,6.011035442,0,0,14.97662258,14.97662258
5,1,1,3,17,105,80,24,3783,42.21484375,96.57421875,3921.789063,5.797790051,0.06469807,0.148008734,6.010497093,0,0,14.98219776,14.98219776
5,1,1,3,18,116,94,22,3783,42.2109375,95.92578125,3921.136719,5.797790051,0.06469208,0.147014946,6.009497166,0,0,13.42578125,13.42578125
5,1,1,3,19,116,93,23,3783,42.21484375,95.640625,3920.855469,5.797790051,0.06469807,0.14657791,6.009066105,0,0,13.82425308,13.82425308
5,1,1,3,20,119,93,25,3783,42.203125,95.65234375,3920.855469,5.797790051,0.064680107,0.14659588,6.009066105,0,0,11.30161762,11.30161762
5,1,1,3,21,123,95,27,3785,42.203125,95.4921875,3922.695313,5.80085516,0.064680107,0.146350428,6.011885643,0,0,13.93257809,13.93257809
5,1,1,3,22,135,107,27,3785,42.19921875,95.609375,3922.808594,5.80085516,0.064674124,0.146530017,6.012059212,0,0,16.73203087,16.73203087
5,1,1,3,23,135,106,28,3785,42.17578125,95.5546875,3922.730469,5.80085516,0.064638205,0.146446213,6.011939526,0,0,14.99821377,14.99821377
5,1,1,3,24,146,117,29,3785,42.19921875,95.58984375,3922.789063,5.80085516,0.064674124,0.146500096,6.012029171,0,0,16.5853405,16.5853405
5,1,1,3,25,151,118,32,3786,42.19921875,95.58984375,3923.789063,5.802387714,0.064674124,0.146500096,6.013561726,0,0,15.67073917,15.67073917
5,1,1,3,26,164,130,33,3788,42.19921875,95.55078125,3925.75,5.805452824,0.064674124,0.146440223,6.01656723,0,0,14.99234772,14.99234772
5,1,1,3,27,170,131,39,3788,42.203125,95.53515625,3925.738281,5.805452824,0.064680107,0.146416277,6.01654911,0,0,14.26810169,14.26810169
5,1,1,3,28,185,143,42,3788,42.203125,95.53515625,3925.738281,5.805452824,0.064680107,0.146416277,6.01654911,0,0,15.14788818,15.14788818
5,1,1,3,29,183,144,38,3788,42.203125,95.5390625,3925.742188,5.805452824,0.064680107,0.146422267,6.016555309,0,0,14.46108532,14.46108532
5,1,1,3,30,197,154,43,3788,42.19921875,95.54296875,3925.742188,5.805452824,0.064674124,0.146428257,6.016555309,0.18974036,0,13.88149261,14.0712328
6,1,1,4,1,80,56,24,2952,34.88671875,104.5039063,3091.390625,4.524207115,0.053467054,0.160161704,4.737835884,0.385173798,0,10.60561943,10.99079323
6,1,1,4,2,39,36,2,2917,38.87890625,104.5117188,3060.390625,4.47056675,0.059585445,0.160173669,4.690325737,0.38871929,0,11.80418682,12.19290638
6,1,1,4,3,43,38,4,2918,41.37890625,99.27734375,3058.65625,4.472099304,0.063416921,0.152151525,4.687667847,0,0,15.68825817,15.68825817
6,1,1,4,4,53,48,5,2756,41.41796875,96.1171875,2893.535156,4.223819733,0.063476786,0.14730829,4.434604645,0,0,11.36641026,11.36641026
6,1,1,4,5,56,46,10,2757,42.1796875,93.19140625,2892.371094,4.225352287,0.064644188,0.142824262,4.432820797,0,0,12.07374668,12.07374668
6,1,1,4,6,56,47,8,2757,41.8046875,92.1171875,2890.921875,4.225352287,0.064069465,0.141177922,4.430599689,0.194597974,0,14.60978222,14.80438042
6,1,1,4,7,62,51,10,2757,41.6484375,91.625,2890.273438,4.225352287,0.063830003,0.140423611,4.429605961,0,0,12.58939362,12.58939362
6,1,1,4,8,79,63,16,2759,41.6640625,91.3828125,2892.046875,4.228417397,0.063853949,0.140052438,4.432323933,0,0,13.6653986,13.6653986
6,1,1,4,9,77,64,13,2759,41.67578125,91.296875,2891.972656,4.228417397,0.063871905,0.139920726,4.432209969,0,0,11.884058,11.884058
6,1,1,4,10,75,61,14,2759,42.01171875,91.26171875,2892.273438,4.228417397,0.064386763,0.139866844,4.43267107,0,0,12.43884563,12.43884563
6,1,1,4,11,84,68,15,2760,41.99609375,91.03515625,2893.03125,4.229949951,0.064362817,0.139519617,4.433832169,0,0,13.33808422,13.33808422
6,1,1,4,12,93,74,19,2761,42.15234375,90.73046875,2893.882813,4.231482506,0.064602286,0.139052659,4.435137272,0,0,12.85757828,12.85757828
6,1,1,4,13,92,74,18,2763,42.34765625,90.71875,2896.066406,4.234547615,0.06490162,0.139034703,4.438483715,0,0,14.69071388,14.69071388
6,1,1,4,14,98,78,20,2765,42.46875,90.33984375,2897.808594,4.237612724,0.065087207,0.13845399,4.441154003,0,0,14.73852062,14.73852062
6,1,1,4,15,105,84,21,2766,42.546875,90.3359375,2898.882813,4.239145279,0.065206937,0.138448,4.442800045,0,0.191104457,13.57439137,13.76549625
6,1,1,4,16,121,89,31,2769,42.546875,90.55078125,2902.097656,4.24374342,0.065206937,0.138777271,4.44772768,0,0,15.01647091,15.01647091
6,1,1,4,17,114,90,23,2769,42.6484375,90.2421875,2901.890625,4.24374342,0.065362595,0.138304323,4.447410107,0,0,12.45419884,12.45419884
6,1,1,4,18,122,98,24,2769,42.6484375,90.140625,2901.789063,4.24374342,0.065362595,0.138148665,4.447254658,0,0,15.58775902,15.58775902
6,1,1,4,19,134,107,26,2769,42.671875,90.15625,2901.828125,4.24374342,0.065398514,0.138172612,4.447314739,0,0,13.4467783,13.4467783
6,1,1,4,20,154,122,31,2771,42.63671875,90.15234375,2903.789063,4.246808529,0.065344632,0.138166636,4.450319767,0,0,14.26135254,14.26135254
6,1,1,4,21,158,126,32,2773,42.63671875,90.109375,2905.746094,4.249873638,0.065344632,0.138100773,4.453319073,0,0,15.14281082,15.14281082
6,1,1,4,22,190,140,50,2774,42.65625,90.05859375,2906.714844,4.251406193,0.065374568,0.138022944,4.454803467,0,0,12.65965366,12.65965366
6,1,1,4,23,183,141,42,2774,42.65625,89.6484375,2906.304688,4.251406193,0.065374568,0.137394354,4.454174995,0,0,11.5518055,11.5518055
6,1,1,4,24,190,147,43,2774,42.2265625,89.63671875,2905.863281,4.251406193,0.064716034,0.137376383,4.45349884,0,0,14.19872952,14.19872952
6,1,1,4,25,192,151,40,2774,42.3046875,90.171875,2906.476563,4.251406193,0.064835764,0.138196558,4.454438686,0,0,14.00563526,14.00563526
6,1,1,4,26,248,208,39,2781,42.66015625,90.1875,2913.847656,4.262134075,0.065380551,0.138220504,4.465734959,0,0,13.87648296,13.87648296
6,1,1,4,27,244,200,43,2781,42.6796875,90.1953125,2913.875,4.262134075,0.065410487,0.138232484,4.46577692,0,0,14.11294365,14.11294365
6,1,1,4,28,232,186,46,2781,42.68359375,90.32421875,2914.007813,4.262134075,0.06541647,0.138430044,4.46598053,0,0,18.93781281,18.93781281
6,1,1,4,29,234,186,48,2781,42.68359375,89.88671875,2913.570313,4.262134075,0.06541647,0.137759537,4.465310097,0,0,13.01742744,13.01742744
6,1,1,4,30,251,204,47,2781,43.1875,89.875,2914.0625,4.262134075,0.066188753,0.137741581,4.466064453,0,0,14.29326057,14.29326057
6,1,1,4,1,84,58,25,4044,34.6796875,123.9257813,4202.605469,6.197796345,0.05314976,0.189927474,6.440873623,0,0,13.04637623,13.04637623
6,1,1,4,2,39,33,6,3988,38.29296875,123.9453125,4150.238281,6.111970901,0.058687441,0.18995741,6.36061573,0,0,14.89239788,14.89239788
6,1,1,4,3,48,44,4,3989,40.83984375,122.5625,4152.402344,6.113503456,0.062590756,0.187838122,6.363932133,0,0,12.59226608,12.59226608
6,1,1,4,4,49,44,5,3816,40.8671875,122.0039063,3978.871094,5.848365307,0.062632665,0.186982036,6.097980022,0,0,15.22709465,15.22709465
6,1,1,4,5,51,43,7,3814,40.9375,121.9492188,3976.886719,5.845300198,0.062740423,0.186898217,6.094938755,0,0,12.88722801,12.88722801
6,1,1,4,6,53,44,8,3815,40.99609375,121.9453125,3977.941406,5.846832752,0.062830225,0.186892226,6.096555233,0,0,15.60658646,15.60658646
6,1,1,4,7,64,53,10,3791,41.09765625,121.9453125,3954.042969,5.810050964,0.062985882,0.186892226,6.059928894,0,0,15.65856647,15.65856647
6,1,1,4,8,67,55,11,3791,41.40625,121.9453125,3954.351563,5.810050964,0.06345883,0.186892226,6.060401917,0,0,11.33141518,11.33141518
6,1,1,4,9,70,56,13,3791,41.41796875,121.953125,3954.371094,5.810050964,0.063476786,0.186904207,6.060431957,0,0,13.47262287,13.47262287
6,1,1,4,10,76,62,14,3791,41.44140625,121.953125,3954.394531,5.810050964,0.063512705,0.186904207,6.06046772,0,0,13.48971748,13.48971748
6,1,1,4,11,86,66,19,3791,41.5234375,121.9765625,3954.5,5.810050964,0.063638426,0.186940119,6.060629368,0,0,16.554142,16.554142
6,1,1,4,12,83,66,17,3792,41.5390625,122.1484375,3955.6875,5.811583519,0.063662373,0.187203541,6.062449455,0,0,12.32732582,12.32732582
6,1,1,4,13,96,77,18,3794,41.953125,122.1484375,3958.101563,5.814648628,0.064296961,0.187203541,6.066149235,0,0,14.90330219,14.90330219
6,1,1,4,14,97,77,20,3795,42.08203125,122.3632813,3959.445313,5.816181183,0.06449452,0.187532812,6.068208694,0,0,14.05477715,14.05477715
6,1,1,4,15,100,78,21,3795,42.1484375,122.3671875,3959.515625,5.816181183,0.064596295,0.187538788,6.06831646,0,0,15.20520306,15.20520306
6,1,1,4,16,119,94,24,3795,42.11328125,122.3632813,3959.476563,5.816181183,0.064542413,0.187532812,6.068256378,0,0,17.33465195,17.33465195
6,1,1,4,17,137,110,27,3795,42.1171875,122.3671875,3959.484375,5.816181183,0.064548403,0.187538788,6.068268299,0,0,16.36699677,16.36699677
6,1,1,4,18,142,113,29,3795,42.171875,122.3671875,3959.539063,5.816181183,0.064632215,0.187538788,6.068352222,0,0,14.91780758,14.91780758
6,1,1,4,19,143,113,29,3796,42.16796875,122.34375,3960.511719,5.817713737,0.064626232,0.187502876,6.069842815,0,0,14.50510883,14.50510883
6,1,1,4,20,155,123,31,3796,41.81640625,122.34375,3960.160156,5.817713737,0.064087428,0.187502876,6.069303989,0,0,14.87561131,14.87561131
6,1,1,4,21,159,128,31,3796,41.828125,122.7734375,3960.601563,5.817713737,0.064105392,0.188161403,6.069980621,0,0,14.47406864,14.47406864
6,1,1,4,22,189,153,36,3796,41.83203125,122.796875,3960.628906,5.817713737,0.064111374,0.18819733,6.070022583,0,0,13.89983463,13.89983463
6,1,1,4,23,193,153,39,3799,41.796875,121.9609375,3962.757813,5.822311401,0.064057492,0.186916173,6.073285103,0,0,14.00939178,14.00939178
6,1,1,4,24,174,131,43,3799,41.82421875,122.5898438,3963.414063,5.822311401,0.064099401,0.187880039,6.074290752,0,0,14.26402664,14.26402664
6,1,1,4,25,205,161,43,3799,41.76171875,122.5898438,3963.351563,5.822311401,0.064003617,0.187880039,6.074194908,0,0,15.43021202,15.43021202
6,1,1,4,26,204,157,47,3800,41.7578125,122.0390625,3963.796875,5.823843956,0.063997626,0.187035918,6.074877739,0,0,15.77136707,15.77136707
6,1,1,4,27,218,169,48,3804,41.8125,122.0429688,3967.855469,5.829974174,0.064081445,0.187041894,6.081097603,0,0,14.11102676,14.11102676
6,1,1,4,28,231,181,49,3804,41.828125,122.0507813,3967.878906,5.829974174,0.064105392,0.187053874,6.081133366,0,0,15.18457222,15.18457222
6,1,1,4,29,231,180,50,3804,41.828125,122.0507813,3967.878906,5.829974174,0.064105392,0.187053874,6.081133366,0,0,16.8111515,16.8111515
6,1,1,4,30,247,194,53,3806,42.2265625,122.0507813,3970.277344,5.833039761,0.064716034,0.187053874,6.08480978,0,0,13.63435078,13.63435078
6,1,1,4,1,57,34,23,4027,42.17578125,95.53515625,4164.710938,6.171741962,0.064638205,0.146416277,6.382796288,0,0,15.23369408,15.23369408
6,1,1,4,2,42,35,6,3988,42.2265625,95.53125,4125.757813,6.111970901,0.064716034,0.146410286,6.323097229,0,0,16.97580528,16.97580528
6,1,1,4,3,50,45,4,3989,42.22265625,90.2265625,4121.449219,6.113503456,0.064710043,0.138280377,6.316493988,0,0,16.79047585,16.79047585
6,1,1,4,4,49,43,6,3809,42.22265625,90.2265625,3941.449219,5.837637424,0.064710043,0.138280377,6.040627956,0,0,18.37772369,18.37772369
6,1,1,4,5,52,44,7,3809,41.640625,90.2421875,3940.882813,5.837637424,0.06381803,0.138304323,6.039759636,0,0,12.55544281,12.55544281
6,1,1,4,6,55,45,9,3810,41.640625,90.25390625,3941.894531,5.839169979,0.06381803,0.138322279,6.04131031,0,0,15.67608738,15.67608738
6,1,1,4,7,57,46,11,3795,41.6875,90.265625,3926.953125,5.816181183,0.063889869,0.13834025,6.01841116,0,0,12.45724964,12.45724964
6,1,1,4,8,68,56,12,3794,41.6875,90.265625,3925.953125,5.814648628,0.063889869,0.13834025,6.016878605,0,0,12.45214462,12.45214462
6,1,1,4,9,76,62,13,3794,41.66796875,90.265625,3925.933594,5.814648628,0.063859932,0.13834025,6.016849041,0,0,13.29382038,13.29382038
6,1,1,4,10,89,67,22,3794,41.6875,90.265625,3925.953125,5.814648628,0.063889869,0.13834025,6.016878605,0,0,13.10101604,13.10101604
6,1,1,4,11,84,67,16,3795,41.66796875,90.265625,3926.933594,5.816181183,0.063859932,0.13834025,6.018381596,0,0,13.69297791,13.69297791
6,1,1,4,12,89,70,18,3796,41.66796875,90.30859375,3927.976563,5.817713737,0.063859932,0.138406098,6.019979954,0,0,13.10887909,13.10887909
6,1,1,4,13,100,79,20,3798,41.671875,90.265625,3929.9375,5.820778847,0.063865922,0.13834025,6.022984982,0,0,13.81619835,13.81619835
6,1,1,4,14,112,91,21,3799,41.671875,90.30859375,3930.980469,5.822311401,0.063865922,0.138406098,6.02458334,0,0,17.56495476,17.56495476
6,1,1,4,15,103,80,22,3799,41.68359375,90.3125,3930.996094,5.822311401,0.063883878,0.138412088,6.024607182,0,0,15.84745789,15.84745789
6,1,1,4,16,117,92,24,3799,41.68359375,90.30859375,3930.992188,5.822311401,0.063883878,0.138406098,6.02460146,0,0,15.2143259,15.2143259
6,1,1,4,17,119,94,25,3799,41.6796875,90.34375,3931.023438,5.822311401,0.063877895,0.13845998,6.024649143,0,0,14.28386688,14.28386688
6,1,1,4,18,144,116,28,3799,41.67578125,90.37890625,3931.054688,5.822311401,0.063871905,0.138513863,6.024697304,0,0,14.88344669,14.88344669
6,1,1,4,19,147,117,29,3800,41.67578125,90.65234375,3932.328125,5.823843956,0.063871905,0.138932928,6.026648998,0,0,16.0629425,16.0629425
6,1,1,4,20,150,119,31,3802,41.67578125,90.6484375,3934.324219,5.826909065,0.063871905,0.138926938,6.029707909,0,0,15.00174809,15.00174809
6,1,1,4,21,162,130,31,3802,41.68359375,90.65234375,3934.335938,5.826909065,0.063883878,0.138932928,6.029726028,0,0,13.53919697,13.53919697
6,1,1,4,22,166,132,33,3802,41.68359375,90.6484375,3934.332031,5.826909065,0.063883878,0.138926938,6.02971983,0,0,17.42968178,17.42968178
6,1,1,4,23,176,141,35,3802,41.68359375,90.63671875,3934.320313,5.826909065,0.063883878,0.138908982,6.02970171,0,0,13.6115284,13.6115284
6,1,1,4,24,185,144,40,3804,41.68359375,90.61328125,3936.296875,5.829974174,0.063883878,0.138873056,6.032731056,0,0,17.73451042,17.73451042
6,1,1,4,25,201,156,44,3803,41.6640625,90.61328125,3935.277344,5.82844162,0.063853949,0.138873056,6.031168461,0,0,16.81107903,16.81107903
6,1,1,4,26,203,158,45,3803,41.6796875,90.61328125,3935.292969,5.82844162,0.063877895,0.138873056,6.03119278,0,0,15.65717793,15.65717793
6,1,1,4,27,220,173,47,3806,41.73046875,90.84375,3938.574219,5.833039761,0.063955724,0.139226273,6.036221981,0,0,12.91641045,12.91641045
6,1,1,4,28,233,180,52,3810,41.73046875,90.12890625,3941.859375,5.839169979,0.063955724,0.13813071,6.041256428,0,0,13.68586826,13.68586826
6,1,1,4,29,220,169,50,3810,41.73046875,90.12890625,3941.859375,5.839169979,0.063955724,0.13813071,6.041256428,0,0,13.8673563,13.8673563
6,1,1,4,30,247,196,51,3810,41.73046875,90.125,3941.855469,5.839169979,0.063955724,0.138124719,6.041250229,0,0,14.48353958,14.48353958
7,1,2,4,1,79,58,21,2900,34.47265625,96.953125,3031.425781,4.444512367,0.052832466,0.148589447,4.645934105,0.380060971,0,13.31855011,13.69861126
7,1,2,4,2,58,55,3,2877,37.91015625,84.73828125,2999.648438,4.409263134,0.058100745,0.129869089,4.597232819,0.192092061,0,12.66316605,12.85525799
7,1,2,4,3,42,37,5,2877,40.87109375,84.7421875,3002.613281,4.409263134,0.062638648,0.129875079,4.601777077,0.190738738,0,12.8246603,13.01539898
7,1,2,4,4,52,45,6,2713,40.93359375,83.51953125,2837.453125,4.157917976,0.06273444,0.128001243,4.348653793,0,0,14.55871868,14.55871868
7,1,2,4,5,58,49,8,2712,40.98828125,83.50390625,2836.492188,4.156385422,0.062818252,0.127977297,4.347180843,0,0,11.58219337,11.58219337
7,1,2,4,6,59,50,9,2712,41.046875,83.51953125,2836.566406,4.156385422,0.062908053,0.128001243,4.347294807,0,0,14.21412086,14.21412086
7,1,2,4,7,71,59,11,2713,41.140625,83.515625,2837.65625,4.157917976,0.06305173,0.127995253,4.348965168,0,0,14.27197647,14.27197647
7,1,2,4,8,75,62,13,2715,41.140625,83.51953125,2839.660156,4.160983086,0.06305173,0.128001243,4.352035999,0,0,13.0551281,13.0551281
7,1,2,4,9,85,70,14,2716,41.15625,84.01171875,2841.167969,4.162516117,0.063075677,0.128755569,4.354347229,0,0,11.78413582,11.78413582
7,1,2,4,10,90,68,21,2717,41.16015625,84.140625,2842.300781,4.164048672,0.063081667,0.128953129,4.356083393,0,0,14.49308395,14.49308395
7,1,2,4,11,91,73,17,2719,41.1484375,84.12109375,2844.269531,4.167113781,0.063063703,0.128923193,4.359100819,0,0,12.17922783,12.17922783
7,1,2,4,12,93,73,20,2719,41.140625,84.1796875,2844.320313,4.167113781,0.06305173,0.129012987,4.359178543,0,0,14.02404594,14.02404594
7,1,2,4,13,105,84,20,2719,41.23046875,84.1640625,2844.394531,4.167113781,0.063189425,0.128989041,4.35929203,0,0,12.95430374,12.95430374
7,1,2,4,14,109,87,22,2719,41.82421875,84.15234375,2844.976563,4.167113781,0.064099401,0.128971085,4.360184193,0,0,12.51376247,12.51376247
7,1,2,4,15,122,91,30,2721,41.89453125,83.2734375,2846.167969,4.17017889,0.064207159,0.12762408,4.362010002,0,0,14.88703632,14.88703632
7,1,2,4,16,128,99,29,2723,41.89453125,83.2734375,2848.167969,4.173243999,0.064207159,0.12762408,4.365075111,0,0,12.94359303,12.94359303
7,1,2,4,17,126,99,27,2726,42.078125,83.2734375,2851.351563,4.177841663,0.064488538,0.12762408,4.369954109,0,0,12.53738117,12.53738117
7,1,2,4,18,138,107,30,2726,42.10546875,83.2734375,2851.378906,4.177841663,0.06453044,0.12762408,4.369996071,0,0,13.18630886,13.18630886
