Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
7,1,1,5,25,9634,9610,23,2636,4.03990888595581,12.2044315338135
7,1,1,5,26,10019,9994,25,2632,4.03377819061279,17.7330207824707
7,1,1,5,27,10466,10443,22,2632,4.03377819061279,13.8631505966187
7,1,1,5,28,11015,10987,27,2632,4.03377819061279,14.7981662750244
7,1,1,5,29,11537,11498,38,2630,4.03071308135986,14.4264039993286
7,1,1,5,30,11823,11797,26,2633,4.03531074523926,15.8457775115967
7,1,1,5,1,650,649,0,2643,4.05063676834106,12.6540298461914
7,1,1,5,2,1291,1289,1,2643,4.05063676834106,16.5125541687012
7,1,1,5,3,1945,1942,2,2643,4.05063676834106,13.0389137268066
7,1,1,5,4,2606,2603,3,2645,4.05370187759399,13.2254152297974
7,1,1,5,5,3265,3261,4,2645,4.05370187759399,15.2484073638916
7,1,1,5,6,3959,3954,5,2643,4.05063676834106,13.7495489120483
7,1,1,5,7,4622,4616,5,2646,4.05523443222046,16.3500137329102
7,1,1,5,8,5296,5290,6,2646,4.05523443222046,13.5542364120483
7,1,1,5,9,6001,5993,7,2644,4.05216932296753,12.5398874282837
7,1,1,5,10,6724,6716,8,2643,4.05063676834106,14.5134191513062
7,1,1,5,11,7413,7401,12,2649,4.05983257293701,14.5167646408081
7,1,1,5,12,8071,8062,9,2648,4.05829954147339,18.2827701568604
7,1,1,5,13,8850,8839,10,2650,4.06136512756348,11.6988067626953
7,1,1,5,14,9522,9511,11,2650,4.06136512756348,13.9444055557251
7,1,1,5,15,10355,10343,12,2642,4.0491042137146,13.5565013885498
7,1,1,5,16,11011,10998,13,2644,4.05216932296753,14.4775676727295
7,1,1,5,17,11724,11708,16,2646,4.05523443222046,14.5844383239746
7,1,1,5,18,12399,12384,14,2644,4.05216932296753,12.4233627319336
7,1,1,5,19,13537,13517,20,2648,4.05829954147339,13.8104619979858
7,1,1,5,20,13980,13963,16,2647,4.05676698684692,14.7537755966187
7,1,1,5,21,14834,14813,20,2646,4.05523443222046,9.55758762359619
7,1,1,5,22,15685,15667,18,2648,4.05829954147339,14.2184753417969
7,1,1,5,23,9466,9444,21,2649,4.05983257293701,15.6299953460693
7,1,1,5,24,9208,9188,19,2642,4.0491042137146,14.6059083938599
7,1,1,5,25,9586,9564,21,2649,4.05983257293701,16.676887512207
7,1,1,5,26,10097,10072,24,2645,4.05370187759399,9.02185916900635
7,1,1,5,27,10560,10537,22,2645,4.05370187759399,15.0001821517944
7,1,1,5,28,10945,10922,23,2645,4.05370187759399,15.5109968185425
7,1,1,5,29,11546,11518,27,2647,4.05676698684692,10.101580619812
7,1,1,5,30,11917,11889,28,2643,4.05063676834106,17.2303886413574
9,1,2,6,1,400,399,1,2646,4.05523443222046,13.9279527664185
9,1,2,6,2,772,770,2,2646,4.05523443222046,15.523609161377
9,1,2,6,3,1199,1196,3,2647,4.05676698684692,13.9442806243896
9,1,2,6,4,1600,1596,3,2649,4.05983257293701,14.3432722091675
9,1,2,6,5,2028,2023,5,2649,4.05983257293701,13.1850185394287
9,1,2,6,6,2443,2436,6,2650,4.06136512756348,13.7694816589355
9,1,2,6,7,2882,2875,6,2648,4.05829954147339,15.8832159042358
9,1,2,6,8,3311,3303,8,2647,4.05676698684692,18.2663383483887
9,1,2,6,9,3748,3740,8,2652,4.06443023681641,13.5497989654541
9,1,2,6,10,4196,4186,10,2652,4.06443023681641,7.01503658294678
9,1,2,6,11,4751,4737,13,2653,4.06596279144287,6.67080354690552
9,1,2,6,12,5207,5196,11,2647,4.05676698684692,8.37236022949219
9,1,2,6,13,5671,5658,12,2649,4.05983257293701,15.3705387115479
9,1,2,6,14,6019,6004,14,2649,4.05983257293701,9.16575908660889
9,1,2,6,15,6578,6564,14,2646,4.05523443222046,16.7907657623291
9,1,2,6,16,7005,6990,15,2651,4.06289768218994,8.15542697906494
9,1,2,6,17,7577,7560,17,2646,4.05523443222046,15.5938777923584
9,1,2,6,18,8004,7987,17,2652,4.06443023681641,15.2238254547119
9,1,2,6,19,8398,8376,21,2653,4.06596279144287,17.2795066833496
9,1,2,6,20,8892,8872,19,2646,4.05523443222046,13.2085962295532
9,1,2,6,21,9399,9375,24,2647,4.05676698684692,14.465051651001
9,1,2,6,22,9933,9908,24,2652,4.06443023681641,7.73528289794922
9,1,2,6,23,10626,10600,25,2648,4.05829954147339,15.73668384552
9,1,2,6,24,11012,10974,38,2648,4.05829954147339,13.1848974227905
9,1,2,6,25,11536,11511,24,2648,4.05829954147339,15.1538829803467
9,1,2,6,26,12254,12227,26,2649,4.05983257293701,13.1323528289795
9,1,2,6,27,12682,12651,31,2647,4.05676698684692,8.00052833557129
9,1,2,6,28,13304,13275,28,2651,4.06289768218994,16.2856788635254
9,1,2,6,29,13651,13614,37,2646,4.05523443222046,13.6437149047852
9,1,2,6,30,14393,14359,33,2647,4.05676698684692,15.1118278503418
9,1,2,6,1,382,381,1,2655,4.0690279006958,10.0924119949341
9,1,2,6,2,805,803,2,2655,4.0690279006958,7.93399667739868
9,1,2,6,3,1195,1192,3,2655,4.0690279006958,10.2764720916748
9,1,2,6,4,1618,1610,8,2656,4.07056045532227,7.38982248306274
9,1,2,6,5,2060,2055,4,2657,4.07209300994873,6.38260269165039
9,1,2,6,6,2475,2469,5,2657,4.07209300994873,7.48890018463135
9,1,2,6,7,2918,2911,6,2660,4.07669067382813,7.79814052581787
9,1,2,6,8,3340,3332,7,2661,4.07822322845459,7.08735513687134
9,1,2,6,9,3807,3795,12,2659,4.07515811920166,16.5614967346191
9,1,2,6,10,4145,4136,9,2658,4.0736255645752,12.3479518890381
9,1,2,6,11,4729,4715,13,2662,4.07975578308105,14.210675239563
9,1,2,6,12,5079,5067,11,2661,4.07822322845459,15.2351226806641
9,1,2,6,13,5510,5497,12,2655,4.0690279006958,14.5533781051636
9,1,2,6,14,5997,5983,13,2657,4.07209300994873,17.7419357299805
9,1,2,6,15,6441,6423,18,2659,4.07515811920166,9.37787437438965
9,1,2,6,16,7029,7012,16,2658,4.0736255645752,12.8424959182739
9,1,2,6,17,7400,7380,20,2660,4.07669067382813,19.6605625152588
9,1,2,6,18,7876,7855,21,2660,4.07669067382813,16.9165782928467
9,1,2,6,19,8350,8328,21,2658,4.0736255645752,16.5574073791504
9,1,2,6,20,8940,8920,20,2659,4.07515811920166,8.27199172973633
9,1,2,6,21,9480,9459,21,2662,4.07975578308105,18.2623500823975
9,1,2,6,22,10127,10104,22,2656,4.07056045532227,14.2389831542969
9,1,2,6,23,10355,10329,26,2660,4.07669067382813,15.4662933349609
9,1,2,6,24,10963,10939,23,2660,4.07669067382813,8.83104515075684
9,1,2,6,25,11708,11679,28,2661,4.07822322845459,17.0821914672852
9,1,2,6,26,11937,11911,25,2655,4.0690279006958,13.7906045913696
9,1,2,6,27,12592,12564,27,2657,4.07209300994873,15.9982633590698
9,1,2,6,28,13223,13195,28,2657,4.07209300994873,15.3623762130737
9,1,2,6,29,13745,13712,32,2658,4.0736255645752,9.88866710662842
9,1,2,6,30,14421,14391,30,2658,4.0736255645752,15.9138784408569
9,1,2,6,1,388,387,1,2665,4.08435392379761,7.3301100730896
9,1,2,6,2,815,812,2,2665,4.08435392379761,12.2869272232056
9,1,2,6,3,1218,1215,3,2665,4.08435392379761,6.59244585037231
9,1,2,6,4,1622,1618,4,2665,4.08435392379761,9.00579071044922
9,1,2,6,5,2055,2050,4,2662,4.07975578308105,6.94050121307373
9,1,2,6,6,2467,2458,8,2665,4.08435392379761,15.195125579834
9,1,2,6,7,2813,2806,7,2664,4.08282136917114,14.7603397369385
9,1,2,6,8,3279,3271,7,2663,4.08128881454468,15.3723106384277
9,1,2,6,9,3678,3668,9,2667,4.08741903305054,16.6875667572021
9,1,2,6,10,4101,4091,9,2666,4.08588647842407,14.8690671920776
9,1,2,6,11,4587,4575,11,2667,4.08741903305054,8.79169082641602
9,1,2,6,12,5226,5209,16,2662,4.07975578308105,9.22465705871582
9,1,2,6,13,5722,5709,12,2664,4.08282136917114,16.2487125396729
9,1,2,6,14,5954,5940,14,2666,4.08588647842407,15.0345621109009
9,1,2,6,15,6447,6429,17,2662,4.07975578308105,10.055064201355
9,1,2,6,16,7027,7011,15,2667,4.08741903305054,14.0159368515015
9,1,2,6,17,7428,7412,16,2663,4.08128881454468,8.36341285705566
9,1,2,6,18,8095,8076,18,2670,4.09201669692993,14.7390003204346
9,1,2,6,19,8524,8506,18,2668,4.088951587677,10.2220859527588
9,1,2,6,20,9035,9012,22,2661,4.07822322845459,16.0933532714844
9,1,2,6,21,9395,9362,33,2663,4.08128881454468,9.73333168029785
9,1,2,6,22,10103,10077,26,2668,4.088951587677,10.848313331604
9,1,2,6,23,10651,10628,22,2663,4.08128881454468,9.0529899597168
9,1,2,6,24,11166,11141,24,2664,4.08282136917114,16.5729999542236
9,1,2,6,25,11668,11638,29,2664,4.08282136917114,9.69892406463623
9,1,2,6,26,12328,12301,26,2664,4.08282136917114,10.92076587677
9,1,2,6,27,12785,12753,31,2668,4.088951587677,9.19898319244385
9,1,2,6,28,13349,13320,28,2666,4.08588647842407,13.9725074768066
9,1,2,6,29,13798,13769,28,2662,4.07975578308105,16.8023834228516
9,1,2,6,30,14222,14191,31,2662,4.07975578308105,17.4852409362793
10,1,2,7,1,454,453,1,2670,4.09201669692993,15.9063444137573
10,1,2,7,2,912,907,5,2670,4.09201669692993,14.7414903640747
10,1,2,7,3,1370,1367,3,2671,4.0935492515564,14.4846887588501
10,1,2,7,4,1856,1851,4,2673,4.09661436080933,14.4578590393066
10,1,2,7,5,2467,2461,5,2677,4.10274505615234,13.6583890914917
10,1,2,7,6,2891,2885,6,2671,4.0935492515564,7.18278360366821
10,1,2,7,7,3407,3396,11,2671,4.0935492515564,7.42952060699463
10,1,2,7,8,3898,3889,9,2675,4.09967947006226,8.21533584594727
10,1,2,7,9,4382,4372,10,2675,4.09967947006226,15.1667404174805
10,1,2,7,10,4848,4837,11,2675,4.09967947006226,8.12827968597412
10,1,2,7,11,5503,5491,12,2672,4.09508180618286,10.9854698181152
10,1,2,7,12,6079,6066,13,2674,4.09814691543579,13.3260412216187
10,1,2,7,13,6559,6544,14,2677,4.10274505615234,14.7130222320557
10,1,2,7,14,7003,6986,16,2674,4.09814691543579,16.2872219085693
10,1,2,7,15,7475,7458,17,2675,4.09967947006226,14.6453466415405
10,1,2,7,16,8221,8203,18,2677,4.10274505615234,15.1516990661621
10,1,2,7,17,8642,8622,19,2674,4.09814691543579,16.3014888763428
10,1,2,7,18,9188,9167,20,2676,4.10121250152588,16.0298728942871
10,1,2,7,19,9909,9887,22,2673,4.09661436080933,14.2484350204468
10,1,2,7,20,10423,10396,26,2673,4.09661436080933,13.1588563919067
10,1,2,7,21,11035,11010,24,2672,4.09508180618286,15.150107383728
10,1,2,7,22,11807,11781,25,2670,4.09201669692993,14.9870738983154
10,1,2,7,23,12460,12431,29,2672,4.09508180618286,14.8962392807007
10,1,2,7,24,12866,12834,32,2672,4.09508180618286,6.43980503082275
10,1,2,7,25,13798,13768,29,2673,4.09661436080933,9.64450359344482
10,1,2,7,26,14438,14407,30,2671,4.0935492515564,10.1456785202026
10,1,2,7,27,15017,14981,35,2671,4.0935492515564,16.503625869751
10,1,2,7,28,15623,15587,36,2675,4.09967947006226,9.19321727752686
10,1,2,7,29,16420,16383,36,2674,4.09814691543579,18.8078708648682
10,1,2,7,30,16936,16896,39,2675,4.09967947006226,10.1003122329712
10,1,2,7,1,452,451,1,2679,4.10581016540527,9.16695404052734
10,1,2,7,2,900,898,2,2679,4.10581016540527,6.13196325302124
10,1,2,7,3,1386,1380,6,2680,4.10734272003174,9.36290454864502
10,1,2,7,4,1920,1915,5,2681,4.1088752746582,11.8397731781006
10,1,2,7,5,2406,2396,10,2681,4.1088752746582,7.37450408935547
10,1,2,7,6,2819,2813,6,2682,4.11040782928467,14.039400100708
10,1,2,7,7,3245,3237,7,2681,4.1088752746582,14.3862085342407
10,1,2,7,8,3737,3728,9,2681,4.1088752746582,15.882119178772
10,1,2,7,9,4327,4316,10,2681,4.1088752746582,15.9245071411133
10,1,2,7,10,4779,4768,11,2682,4.11040782928467,16.9292316436768
10,1,2,7,11,5295,5280,15,2682,4.11040782928467,15.5865163803101
10,1,2,7,12,5862,5849,13,2684,4.1134729385376,15.394757270813
10,1,2,7,13,6460,6444,15,2686,4.11653804779053,14.9304256439209
10,1,2,7,14,6892,6875,16,2682,4.11040782928467,12.4141311645508
10,1,2,7,15,7496,7479,17,2683,4.11194038391113,12.665488243103
10,1,2,7,16,8135,8113,21,2682,4.11040782928467,10.4728136062622
10,1,2,7,17,8591,8571,19,2682,4.11040782928467,13.5759468078613
10,1,2,7,18,9111,9090,20,2681,4.1088752746582,12.5538740158081
10,1,2,7,19,9679,9657,22,2684,4.1134729385376,12.7975120544434
10,1,2,7,20,10290,10264,26,2680,4.10734272003174,13.9463605880737
10,1,2,7,21,10839,10815,24,2686,4.11653804779053,13.5795888900757
10,1,2,7,22,11437,11407,29,2716,4.16251611709595,14.6248321533203
10,1,2,7,23,12024,11993,30,2716,4.16251611709595,13.7810754776001
10,1,2,7,24,12632,12604,27,2710,4.1533203125,12.9408779144287
10,1,2,7,25,13449,13419,29,2717,4.16404867172241,16.0388164520264
10,1,2,7,26,14039,14007,32,2717,4.16404867172241,13.0403909683228
10,1,2,7,27,14490,14459,31,2711,4.15485286712646,12.2406444549561
10,1,2,7,28,15143,15107,36,2715,4.16098308563232,12.9916381835938
10,1,2,7,29,15775,15741,33,2714,4.15945053100586,13.7133836746216
10,1,2,7,30,16324,16288,35,2711,4.15485286712646,13.8491735458374
10,1,2,7,1,455,454,1,2721,4.17017889022827,9.06687164306641
10,1,2,7,2,945,942,2,2722,4.17171144485474,9.58983039855957
10,1,2,7,3,1455,1448,7,2722,4.17171144485474,11.4858484268188
10,1,2,7,4,1919,1914,4,2724,4.17477655410767,7.98136234283447
10,1,2,7,5,2423,2417,6,2724,4.17477655410767,8.29459381103516
10,1,2,7,6,2911,2904,7,2724,4.17477655410767,6.50286960601807
10,1,2,7,7,3462,3454,8,2722,4.17171144485474,11.0388603210449
10,1,2,7,8,3952,3942,9,2720,4.16864633560181,8.21666431427002
10,1,2,7,9,4436,4425,10,2721,4.17017889022827,6.40840244293213
10,1,2,7,10,5025,5014,11,2722,4.17171144485474,7.75585079193115
10,1,2,7,11,5506,5493,12,2724,4.17477655410767,15.5948266983032
10,1,2,7,12,5997,5983,14,2724,4.17477655410767,16.0439071655273
10,1,2,7,13,6560,6545,15,2726,4.1778416633606,14.4704160690308
10,1,2,7,14,7182,7166,16,2727,4.17937421798706,8.70814990997314
10,1,2,7,15,7744,7727,17,2723,4.1732439994812,10.4210367202759
10,1,2,7,16,8332,8313,19,2720,4.16864633560181,10.5869255065918
10,1,2,7,17,8888,8868,19,2724,4.17477655410767,13.6777725219727
10,1,2,7,18,9465,9440,24,2721,4.17017889022827,15.4046640396118
10,1,2,7,19,10030,10007,23,2721,4.17017889022827,6.95431232452393
10,1,2,7,20,10604,10581,23,2723,4.1732439994812,11.9434280395508
10,1,2,7,21,11345,11316,28,2724,4.17477655410767,10.3475294113159
10,1,2,7,22,11874,11848,26,2722,4.17171144485474,11.3278064727783
10,1,2,7,23,12527,12497,30,2722,4.17171144485474,12.251012802124
10,1,2,7,24,13083,13054,28,2726,4.1778416633606,19.0008716583252
10,1,2,7,25,13628,13599,29,2722,4.17171144485474,15.0346488952637
10,1,2,7,26,14303,14273,30,2720,4.16864633560181,10.132532119751
10,1,2,7,27,15078,15041,36,2723,4.1732439994812,13.3240442276001
10,1,2,7,28,15658,15625,33,2725,4.17630910873413,15.8887357711792
10,1,2,7,29,16253,16214,38,2723,4.1732439994812,14.514048576355
10,1,2,7,30,16846,16807,38,2725,4.17630910873413,9.24840641021729
11,1,2,8,1,547,546,1,2732,4.18703746795654,7.93395853042603
11,1,2,8,2,1065,1062,2,2739,4.1977653503418,9.75096988677979
11,1,2,8,3,1607,1599,7,2742,4.20236349105835,8.18733215332031
11,1,2,8,4,2227,2222,5,2747,4.21002626419067,8.5348949432373
11,1,2,8,5,2794,2784,10,2745,4.20696115493774,9.30892753601074
11,1,2,8,6,3707,3695,12,2744,4.20542860031128,11.2206764221191
11,1,2,8,7,3928,3919,8,2746,4.20849370956421,6.85806179046631
11,1,2,8,8,4515,4505,10,2745,4.20696115493774,9.32619190216064
11,1,2,8,9,5074,5059,15,2745,4.20696115493774,12.8194942474365
11,1,2,8,10,5726,5708,18,2746,4.20849370956421,8.74751853942871
11,1,2,8,11,6261,6246,15,2743,4.20389604568481,17.325403213501
11,1,2,8,12,6961,6942,19,2735,4.19163513183594,7.98555994033813
11,1,2,8,13,7528,7508,20,2740,4.19929790496826,17.9333610534668
11,1,2,8,14,8153,8135,18,2735,4.19163513183594,17.2941513061523
11,1,2,8,15,8720,8697,23,2732,4.18703746795654,13.166353225708
11,1,2,8,16,9510,9489,20,2733,4.18857002258301,12.6942310333252
11,1,2,8,17,10180,10158,22,2734,4.19010257720947,12.628191947937
11,1,2,8,18,10868,10844,23,2738,4.19623279571533,9.26819515228271
11,1,2,8,19,11430,11405,25,2734,4.19010257720947,11.7750902175903
11,1,2,8,20,12119,12090,29,2732,4.18703746795654,7.88927316665649
11,1,2,8,21,13329,13285,44,2733,4.18857002258301,8.51112747192383
11,1,2,8,22,13562,13533,29,2733,4.18857002258301,9.38936424255371
11,1,2,8,23,14217,14176,41,2733,4.18857002258301,13.966064453125
11,1,2,8,24,14911,14878,32,2731,4.18550491333008,9.29626941680908
11,1,2,8,25,15663,15626,36,2731,4.18550491333008,11.0273036956787
11,1,2,8,26,16458,16419,39,2738,4.19623279571533,8.92667865753174
11,1,2,8,27,17209,17170,39,2736,4.1931676864624,10.2958574295044
11,1,2,8,28,17926,17883,42,2732,4.18703746795654,12.1073713302612
11,1,2,8,29,18642,18602,39,2734,4.19010257720947,8.12675952911377
11,1,2,8,30,19330,19289,41,2736,4.1931676864624,15.2894706726074
11,1,2,8,1,539,538,1,2744,4.20542860031128,9.51976108551025
11,1,2,8,2,1085,1082,2,2744,4.20542860031128,8.56535720825195
11,1,2,8,3,1646,1642,4,2744,4.20542860031128,9.04147911071777
11,1,2,8,4,2188,2180,7,2740,4.19929790496826,10.1678419113159
11,1,2,8,5,2780,2774,6,2744,4.20542860031128,8.48818683624268
11,1,2,8,6,3309,3301,8,2743,4.20389604568481,13.5839433670044
11,1,2,8,7,3837,3824,12,2742,4.20236349105835,15.3673086166382
11,1,2,8,8,4413,4403,10,2741,4.20083045959473,14.1260166168213
11,1,2,8,9,5028,5016,12,2743,4.20389604568481,16.3512840270996
11,1,2,8,10,5637,5615,21,2744,4.20542860031128,15.4765634536743
11,1,2,8,11,6202,6187,14,2749,4.2130913734436,16.2603759765625
11,1,2,8,12,6869,6853,15,2743,4.20389604568481,5.79925966262817
11,1,2,8,13,7535,7514,20,2745,4.20696115493774,15.680064201355
11,1,2,8,14,8139,8117,22,2742,4.20236349105835,8.38737010955811
11,1,2,8,15,8941,8921,20,2749,4.2130913734436,16.2917251586914
11,1,2,8,16,9447,9422,25,2741,4.20083045959473,15.947286605835
11,1,2,8,17,10119,10096,23,2741,4.20083045959473,13.8399171829224
11,1,2,8,18,10872,10839,33,2743,4.20389604568481,14.6299514770508
11,1,2,8,19,11388,11360,27,2749,4.2130913734436,14.0808773040771
11,1,2,8,20,12070,12043,27,2745,4.20696115493774,11.3834609985352
11,1,2,8,21,12951,12920,31,2748,4.21155881881714,13.9610233306885
11,1,2,8,22,13544,13514,29,2742,4.20236349105835,10.8581523895264
11,1,2,8,23,14379,14348,30,2746,4.20849370956421,11.0647449493408
11,1,2,8,24,15039,15002,37,2743,4.20389604568481,10.7801914215088
11,1,2,8,25,15838,15803,34,2747,4.21002626419067,11.3277130126953
11,1,2,8,26,16571,16536,35,2741,4.20083045959473,11.7116775512695
11,1,2,8,27,17389,17346,42,2745,4.20696115493774,10.8629207611084
11,1,2,8,28,18077,18035,41,2741,4.20083045959473,11.69398021698
11,1,2,8,29,19112,19067,44,2744,4.20542860031128,9.00184917449951
11,1,2,8,30,19568,19524,44,2745,4.20696115493774,11.6658020019531
11,1,2,8,1,526,525,1,2749,4.2130913734436,8.53142642974854
11,1,2,8,2,1056,1054,2,2750,4.21462392807007,9.62259864807129
11,1,2,8,3,1663,1659,3,2750,4.21462392807007,10.1121311187744
11,1,2,8,4,2221,2216,5,2752,4.217689037323,7.62004852294922
11,1,2,8,5,2768,2761,6,2752,4.217689037323,8.6737813949585
11,1,2,8,6,3300,3289,10,2752,4.217689037323,6.56534290313721
11,1,2,8,7,3894,3884,9,2753,4.21922159194946,7.04853248596191
11,1,2,8,8,4490,4480,10,2752,4.217689037323,7.32494974136353
11,1,2,8,9,5087,5075,12,2752,4.217689037323,8.23826313018799
11,1,2,8,10,5712,5699,12,2751,4.21615648269653,6.18019962310791
11,1,2,8,11,6308,6291,17,2754,4.22075414657593,8.24651336669922
11,1,2,8,12,6971,6954,16,2750,4.21462392807007,11.680006980896
11,1,2,8,13,7549,7532,16,2754,4.22075414657593,7.96549844741821
11,1,2,8,14,8183,8165,18,2750,4.21462392807007,8.21284103393555
11,1,2,8,15,8772,8752,19,2749,4.2130913734436,12.427285194397
11,1,2,8,16,9491,9470,21,2749,4.2130913734436,11.3212776184082
11,1,2,8,17,10120,10098,22,2750,4.21462392807007,16.2087173461914
11,1,2,8,18,10641,10618,23,2752,4.217689037323,10.9223031997681
11,1,2,8,19,11349,11324,24,2750,4.21462392807007,15.2867946624756
11,1,2,8,20,12046,12019,26,2748,4.21155881881714,8.67380142211914
11,1,2,8,21,12838,12805,32,2750,4.21462392807007,12.2876863479614
11,1,2,8,22,13419,13389,29,2751,4.21615648269653,11.2129945755005
11,1,2,8,23,14186,14141,44,2751,4.21615648269653,13.6990528106689
11,1,2,8,24,14732,14696,35,2749,4.2130913734436,13.5379056930542
11,1,2,8,25,15432,15394,37,2749,4.2130913734436,14.288592338562
11,1,2,8,26,16304,16270,34,2755,4.22228670120239,13.6584329605103
11,1,2,8,27,17122,17086,36,2751,4.21615648269653,10.0981035232544
11,1,2,8,28,17877,17836,41,2749,4.2130913734436,12.6510515213013
11,1,2,8,29,18693,18650,42,2749,4.2130913734436,14.7782669067383
11,1,2,8,30,19260,19213,47,2754,4.22075414657593,16.5263080596924
12,1,2,9,1,593,591,1,2758,4.22688484191895,8.11240863800049
12,1,2,9,2,1208,1205,2,2753,4.21922159194946,8.74697303771973
12,1,2,9,3,1865,1860,4,2754,4.22075414657593,9.56224918365479
12,1,2,9,4,2486,2474,12,2758,4.22688484191895,10.1192922592163
12,1,2,9,5,3130,3123,7,2759,4.22841739654541,7.99762535095215
12,1,2,9,6,3773,3764,8,2757,4.22535228729248,8.38283348083496
12,1,2,9,7,4424,4413,10,2757,4.22535228729248,7.16559743881226
12,1,2,9,8,5078,5066,11,2757,4.22535228729248,8.29688358306885
12,1,2,9,9,5693,5676,17,2754,4.22075414657593,18.0681247711182
12,1,2,9,10,6270,6252,17,2756,4.22381973266602,13.3787994384766
12,1,2,9,11,6966,6949,16,2755,4.22228670120239,13.2866249084473
12,1,2,9,12,7640,7618,21,2760,4.22994995117188,15.4087228775024
12,1,2,9,13,8392,8369,23,2758,4.22688484191895,14.7726850509644
12,1,2,9,14,9013,8991,21,2754,4.22075414657593,14.7315454483032
12,1,2,9,15,9719,9696,22,2754,4.22075414657593,16.4849529266357
12,1,2,9,16,10371,10346,24,2756,4.22381973266602,14.2138843536377
12,1,2,9,17,11119,11093,26,2756,4.22381973266602,14.6259355545044
12,1,2,9,18,12028,11999,28,2758,4.22688484191895,10.9013872146606
12,1,2,9,19,12701,12671,29,2756,4.22381973266602,11.2906808853149
12,1,2,9,20,13213,13182,30,2757,4.22535228729248,12.2604465484619
12,1,2,9,21,14060,14026,34,2757,4.22535228729248,15.9209880828857
12,1,2,9,22,14737,14699,37,2755,4.22228670120239,13.2213802337646
12,1,2,9,23,15667,15629,38,2755,4.22228670120239,15.1553440093994
12,1,2,9,24,16313,16276,36,2755,4.22228670120239,14.1118793487549
12,1,2,9,25,17073,17034,38,2756,4.22381973266602,11.7526054382324
12,1,2,9,26,17886,17843,42,2756,4.22381973266602,12.9836444854736
12,1,2,9,27,18780,18734,45,2756,4.22381973266602,14.1258878707886
12,1,2,9,28,19696,19648,48,2756,4.22381973266602,13.9334735870361
12,1,2,9,29,20562,20510,51,2757,4.22535228729248,15.4802846908569
12,1,2,9,30,21112,21062,49,2758,4.22688484191895,14.7264375686646
12,1,2,9,1,580,578,1,2758,4.22688484191895,6.9401330947876
12,1,2,9,2,1172,1170,2,2758,4.22688484191895,10.6799917221069
12,1,2,9,3,1821,1816,4,2759,4.22841739654541,6.69367027282715
12,1,2,9,4,2483,2474,9,2760,4.22994995117188,6.99419736862183
12,1,2,9,5,3096,3089,7,2760,4.22994995117188,6.60874462127686
12,1,2,9,6,3725,3716,9,2759,4.22841739654541,5.40774297714233
12,1,2,9,7,4358,4344,14,2759,4.22841739654541,6.79849290847778
12,1,2,9,8,5032,5020,12,2760,4.22994995117188,9.98386287689209
12,1,2,9,9,5723,5704,18,2761,4.23148250579834,17.7682952880859
12,1,2,9,10,6255,6240,14,2763,4.23454761505127,14.7837934494019
12,1,2,9,11,6889,6873,16,2765,4.2376127243042,13.3261318206787
12,1,2,9,12,7587,7569,18,2761,4.23148250579834,12.0875253677368
12,1,2,9,13,8392,8373,18,2758,4.22688484191895,8.159836769104
12,1,2,9,14,9119,9098,21,2757,4.22535228729248,14.1790657043457
12,1,2,9,15,9690,9665,25,2758,4.22688484191895,13.9742193222046
12,1,2,9,16,10436,10409,26,2759,4.22841739654541,13.0169944763184
12,1,2,9,17,11085,11059,25,2763,4.23454761505127,14.0100193023682
12,1,2,9,18,11940,11913,27,2762,4.2330150604248,13.6223497390747
12,1,2,9,19,12789,12760,28,2760,4.22994995117188,14.3343906402588
12,1,2,9,20,13321,13288,33,2762,4.2330150604248,11.3874893188477
12,1,2,9,21,14076,14045,31,2759,4.22841739654541,14.2637596130371
12,1,2,9,22,14882,14848,33,2757,4.22535228729248,12.115062713623
12,1,2,9,23,15766,15732,34,2757,4.22535228729248,15.348331451416
12,1,2,9,24,16501,16461,40,2760,4.22994995117188,13.4588985443115
12,1,2,9,25,17279,17237,41,2760,4.22994995117188,16.969898223877
12,1,2,9,26,18203,18160,43,2760,4.22994995117188,14.0114936828613
12,1,2,9,27,18870,18825,44,2762,4.2330150604248,13.6420984268188
12,1,2,9,28,19878,19834,43,2762,4.2330150604248,15.1886806488037
12,1,2,9,29,20517,20470,47,2758,4.22688484191895,11.8043928146362
12,1,2,9,30,21176,21126,50,2761,4.23148250579834,14.5711717605591
12,1,2,9,1,601,599,1,2771,4.24680852890015,3.94688963890076
12,1,2,9,2,1228,1225,2,2771,4.24680852890015,4.25302886962891
12,1,2,9,3,1941,1936,4,2768,4.24221038818359,8.78966045379639
12,1,2,9,4,2536,2530,6,2771,4.24680852890015,8.10495281219482
12,1,2,9,5,3132,3125,7,2773,4.24987363815308,7.27177572250366
12,1,2,9,6,3692,3683,8,2771,4.24680852890015,17.8094635009766
12,1,2,9,7,4307,4296,10,2769,4.24374341964722,14.3999757766724
12,1,2,9,8,5027,5015,11,2771,4.24680852890015,13.5459442138672
12,1,2,9,9,5713,5699,13,2772,4.24834108352661,14.5422439575195
12,1,2,9,10,6393,6378,14,2769,4.24374341964722,8.74265289306641
12,1,2,9,11,7175,7158,16,2775,4.25293874740601,17.0371322631836
