Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
5,1,1,3,14,10398,10387,11,2411,3.69507575035095,12.3849039077759
5,1,1,3,15,10813,10801,12,2417,3.70427131652832,11.0250577926636
5,1,1,3,16,11146,11133,12,2419,3.70733642578125,12.2309808731079
5,1,1,3,17,11949,11935,14,2416,3.70273876190186,13.1702184677124
5,1,1,3,18,12076,12062,14,2421,3.71040177345276,15.3510332107544
5,1,1,3,19,12045,12030,15,2425,3.71653199195862,12.0455312728882
5,1,1,3,20,13058,13042,16,2422,3.71193432807922,13.6127214431763
5,1,1,3,21,13357,13340,16,2424,3.71499943733215,14.6132392883301
5,1,1,3,22,14485,14467,17,2429,3.72266244888306,12.2637748718262
5,1,1,3,23,14446,14427,18,2430,3.72419500350952,13.8215084075928
5,1,1,3,24,14948,14928,19,2435,3.73185801506042,11.6888437271118
5,1,1,3,25,14318,14298,20,2437,3.73492312431335,11.8709354400635
5,1,1,3,26,14910,14889,20,2443,3.74411869049072,11.4399995803833
5,1,1,3,27,15595,15572,22,2448,3.75178170204163,12.8551216125488
5,1,1,3,28,17004,16975,28,2452,3.75791192054749,11.6816854476929
5,1,1,3,29,16048,16020,27,2476,3.79469418525696,11.4841737747192
5,1,1,3,30,17011,16985,25,2482,3.80388975143433,13.6496620178223
6,1,1,4,1,8775,8771,4,2386,3.65676093101501,13.9338569641113
6,1,1,4,2,8561,8559,2,2388,3.65982627868652,12.4577913284302
6,1,1,4,3,9308,9305,3,2391,3.66442394256592,11.5250148773193
6,1,1,4,4,9715,9711,3,2396,3.67208695411682,12.45387840271
6,1,1,4,5,10830,10826,4,2397,3.67361950874329,10.5764818191528
6,1,1,4,6,10173,10164,9,2401,3.67974996566772,13.2821159362793
6,1,1,4,7,10193,10186,6,2410,3.69354319572449,13.4526700973511
6,1,1,4,8,11113,11105,7,2406,3.68741273880005,12.0861959457397
6,1,1,4,9,11140,11131,8,2414,3.69967365264893,11.7125253677368
6,1,1,4,10,11217,11208,9,2408,3.69047808647156,12.0452165603638
6,1,1,4,11,11795,11784,10,2415,3.70120620727539,11.1199312210083
6,1,1,4,12,12485,12473,11,2416,3.70273876190186,11.3336877822876
6,1,1,4,13,12459,12447,12,2421,3.71040177345276,12.6446752548218
6,1,1,4,14,13216,13202,13,2417,3.70427131652832,11.2954406738281
6,1,1,4,15,14309,14294,15,2423,3.71346688270569,12.5582637786865
6,1,1,4,16,15001,14986,15,2436,3.73339056968689,11.8904294967651
6,1,1,4,17,14956,14936,19,2433,3.72879266738892,12.8179092407227
6,1,1,4,18,15906,15888,17,2437,3.73492312431335,12.6781091690063
6,1,1,4,19,15709,15691,18,2451,3.75637936592102,10.9927206039429
6,1,1,4,20,17696,17676,20,2450,3.75484681129456,11.4197301864624
6,1,1,4,21,17088,17068,20,2455,3.76250982284546,13.3888263702393
6,1,1,4,22,17324,17303,21,2452,3.75791192054749,12.96852684021
6,1,1,4,23,16875,16852,22,2467,3.7809009552002,13.7475833892822
6,1,1,4,24,17788,17758,30,2472,3.78856372833252,12.0890922546387
6,1,1,4,25,18085,18053,31,2457,3.76557493209839,13.8782110214233
6,1,1,4,26,18872,18847,25,2468,3.78243350982666,11.370888710022
6,1,1,4,27,19229,19202,26,2465,3.77783560752869,11.7524261474609
6,1,1,4,28,19370,19342,28,2468,3.78243350982666,12.0752649307251
6,1,1,4,29,20214,20185,28,2472,3.78856372833252,18.0949783325195
6,1,1,4,30,24086,24056,30,2484,3.80695486068726,14.0298366546631
