Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Unity RAM Usage (MB),DTs RAM Usage (MB),Services RAM Usage (MB),Total RAM Usage (MB),Unity RAM Usage (%),DTs RAM Usage (%),Services RAM Usage (%),Total RAM Usage (%),DTs CPU Usage (%),Services CPU Usage (%),Unity CPU Usage (%),Total CPU Usage (%)
5,1,1,3,30,202,160,41,2783,43.1015625,83.984375,2910.085938,4.265199661,0.066057049,0.128713652,4.459970474,0,0,13.91206646,13.91206646
6,1,1,4,1,80,56,24,2952,34.88671875,104.5039063,3091.390625,4.524207115,0.053467054,0.160161704,4.737835884,0.385173798,0,10.60561943,10.99079323
6,1,1,4,2,39,36,2,2917,38.87890625,104.5117188,3060.390625,4.47056675,0.059585445,0.160173669,4.690325737,0.38871929,0,11.80418682,12.19290638
6,1,1,4,3,43,38,4,2918,41.37890625,99.27734375,3058.65625,4.472099304,0.063416921,0.152151525,4.687667847,0,0,15.68825817,15.68825817
6,1,1,4,4,53,48,5,2756,41.41796875,96.1171875,2893.535156,4.223819733,0.063476786,0.14730829,4.434604645,0,0,11.36641026,11.36641026
6,1,1,4,5,56,46,10,2757,42.1796875,93.19140625,2892.371094,4.225352287,0.064644188,0.142824262,4.432820797,0,0,12.07374668,12.07374668
6,1,1,4,6,56,47,8,2757,41.8046875,92.1171875,2890.921875,4.225352287,0.064069465,0.141177922,4.430599689,0.194597974,0,14.60978222,14.80438042
6,1,1,4,7,62,51,10,2757,41.6484375,91.625,2890.273438,4.225352287,0.063830003,0.140423611,4.429605961,0,0,12.58939362,12.58939362
6,1,1,4,8,79,63,16,2759,41.6640625,91.3828125,2892.046875,4.228417397,0.063853949,0.140052438,4.432323933,0,0,13.6653986,13.6653986
6,1,1,4,9,77,64,13,2759,41.67578125,91.296875,2891.972656,4.228417397,0.063871905,0.139920726,4.432209969,0,0,11.884058,11.884058
6,1,1,4,10,75,61,14,2759,42.01171875,91.26171875,2892.273438,4.228417397,0.064386763,0.139866844,4.43267107,0,0,12.43884563,12.43884563
6,1,1,4,11,84,68,15,2760,41.99609375,91.03515625,2893.03125,4.229949951,0.064362817,0.139519617,4.433832169,0,0,13.33808422,13.33808422
6,1,1,4,12,93,74,19,2761,42.15234375,90.73046875,2893.882813,4.231482506,0.064602286,0.139052659,4.435137272,0,0,12.85757828,12.85757828
6,1,1,4,13,92,74,18,2763,42.34765625,90.71875,2896.066406,4.234547615,0.06490162,0.139034703,4.438483715,0,0,14.69071388,14.69071388
6,1,1,4,14,98,78,20,2765,42.46875,90.33984375,2897.808594,4.237612724,0.065087207,0.13845399,4.441154003,0,0,14.73852062,14.73852062
6,1,1,4,15,105,84,21,2766,42.546875,90.3359375,2898.882813,4.239145279,0.065206937,0.138448,4.442800045,0,0.191104457,13.57439137,13.76549625
6,1,1,4,16,121,89,31,2769,42.546875,90.55078125,2902.097656,4.24374342,0.065206937,0.138777271,4.44772768,0,0,15.01647091,15.01647091
6,1,1,4,17,114,90,23,2769,42.6484375,90.2421875,2901.890625,4.24374342,0.065362595,0.138304323,4.447410107,0,0,12.45419884,12.45419884
6,1,1,4,18,122,98,24,2769,42.6484375,90.140625,2901.789063,4.24374342,0.065362595,0.138148665,4.447254658,0,0,15.58775902,15.58775902
6,1,1,4,19,134,107,26,2769,42.671875,90.15625,2901.828125,4.24374342,0.065398514,0.138172612,4.447314739,0,0,13.4467783,13.4467783
6,1,1,4,20,154,122,31,2771,42.63671875,90.15234375,2903.789063,4.246808529,0.065344632,0.138166636,4.450319767,0,0,14.26135254,14.26135254
6,1,1,4,21,158,126,32,2773,42.63671875,90.109375,2905.746094,4.249873638,0.065344632,0.138100773,4.453319073,0,0,15.14281082,15.14281082
6,1,1,4,22,190,140,50,2774,42.65625,90.05859375,2906.714844,4.251406193,0.065374568,0.138022944,4.454803467,0,0,12.65965366,12.65965366
6,1,1,4,23,183,141,42,2774,42.65625,89.6484375,2906.304688,4.251406193,0.065374568,0.137394354,4.454174995,0,0,11.5518055,11.5518055
6,1,1,4,24,190,147,43,2774,42.2265625,89.63671875,2905.863281,4.251406193,0.064716034,0.137376383,4.45349884,0,0,14.19872952,14.19872952
6,1,1,4,25,192,151,40,2774,42.3046875,90.171875,2906.476563,4.251406193,0.064835764,0.138196558,4.454438686,0,0,14.00563526,14.00563526
6,1,1,4,26,248,208,39,2781,42.66015625,90.1875,2913.847656,4.262134075,0.065380551,0.138220504,4.465734959,0,0,13.87648296,13.87648296
6,1,1,4,27,244,200,43,2781,42.6796875,90.1953125,2913.875,4.262134075,0.065410487,0.138232484,4.46577692,0,0,14.11294365,14.11294365
6,1,1,4,28,232,186,46,2781,42.68359375,90.32421875,2914.007813,4.262134075,0.06541647,0.138430044,4.46598053,0,0,18.93781281,18.93781281
6,1,1,4,29,234,186,48,2781,42.68359375,89.88671875,2913.570313,4.262134075,0.06541647,0.137759537,4.465310097,0,0,13.01742744,13.01742744
6,1,1,4,30,251,204,47,2781,43.1875,89.875,2914.0625,4.262134075,0.066188753,0.137741581,4.466064453,0,0,14.29326057,14.29326057
7,1,2,4,1,79,58,21,2900,34.47265625,96.953125,3031.425781,4.444512367,0.052832466,0.148589447,4.645934105,0.380060971,0,13.31855011,13.69861126
7,1,2,4,2,58,55,3,2877,37.91015625,84.73828125,2999.648438,4.409263134,0.058100745,0.129869089,4.597232819,0.192092061,0,12.66316605,12.85525799
7,1,2,4,3,42,37,5,2877,40.87109375,84.7421875,3002.613281,4.409263134,0.062638648,0.129875079,4.601777077,0.190738738,0,12.8246603,13.01539898
7,1,2,4,4,52,45,6,2713,40.93359375,83.51953125,2837.453125,4.157917976,0.06273444,0.128001243,4.348653793,0,0,14.55871868,14.55871868
7,1,2,4,5,58,49,8,2712,40.98828125,83.50390625,2836.492188,4.156385422,0.062818252,0.127977297,4.347180843,0,0,11.58219337,11.58219337
